"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",1980,285,"Warner","NH","United States","Warner, NH, United States",-71.8334145,43.2556568,"warner, nh, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Washington","DC","United States","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Washington DC","Washington DC","United States","Washington DC, Washington DC, United States",-77.0368707,38.9071923,"washington, dc, usa",4,1.40350877192982
"Lesbian Connection",1980,285,"Watertown","MA","United States","Watertown, MA, United States",-71.1828321,42.3709299,"watertown, ma, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Weatherby Lake","MO","United States","Weatherby Lake, MO, United States",-94.6960699,39.2377801,"weatherby lake, mo 64152, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"West Barnstable","MA","United States","West Barnstable, MA, United States",-70.3740112,41.7064404,"west barnstable, barnstable, ma 02668, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Westwood","CA","United States","Westwood, CA, United States",-121.0057931,40.3059999,"westwood, ca 96137, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Willits","CA","United States","Willits, CA, United States",-123.3555656,39.4096079,"willits, ca 95490, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Wilmington","DE","United States","Wilmington, DE, United States",-75.5483909,39.744655,"wilmington, de, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Wilmington","NC","United States","Wilmington, NC, United States",-77.8868117,34.2103894,"wilmington, nc, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Winooski","VT","United States","Winooski, VT, United States",-73.1856832,44.491438,"winooski, vt, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Wolf Creek","OR","United States","Wolf Creek, OR, United States",-123.3953424,42.6953954,"wolf creek, or 97497, usa",2,0.701754385964912
"Lesbian Connection",1980,285,"Worcester","MA","United States","Worcester, MA, United States",-71.8022934,42.2625932,"worcester, ma, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Wysox","PA","United States","Wysox, PA, United States",-76.3993837,41.7745194,"wysox, pa 18854, usa",1,0.350877192982456
"Lesbian Connection",1980,285,"Yellow Springs","OH","United States","Yellow Springs, OH, United States",-83.886874,39.8064486,"yellow springs, oh 45387, usa",2,0.701754385964912
"Lesbian Connection",1982,189,"","CA","United States",", CA, United States",-119.4179324,36.778261,"california, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"","VT","United States",", VT, United States",-72.5778415,44.5588028,"vermont, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Albuquerque","NM","United States","Albuquerque, NM, United States",-106.650422,35.0843859,"albuquerque, nm, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Alexandria","VA","United States","Alexandria, VA, United States",-77.0469214,38.8048355,"alexandria, va, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Alma","MI","United States","Alma, MI, United States",-84.6602354,43.3789694,"alma, mi 48801, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Anchorage","AK","United States","Anchorage, AK, United States",-149.8996785,61.2175758,"anchorage, ak, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Applegate","OR","United States","Applegate, OR, United States",-123.1683833,42.2570662,"applegate, or 97527, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Argyle","NY","United States","Argyle, NY, United States",-73.4915018,43.2378519,"argyle, ny 12809, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Arlington","VA","United States","Arlington, VA, United States",-77.0909809,38.8816208,"arlington county, arlington, va, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Atlanta","GA","United States","Atlanta, GA, United States",-84.3876845,33.748752,"atlanta, ga, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Austin","TX","United States","Austin, TX, United States",-97.7430608,30.267153,"austin, tx, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Avon Lake","OH","United States","Avon Lake, OH, United States",-82.0282001,41.5053178,"avon lake, oh 44012, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Bearsville","NY","United States","Bearsville, NY, United States",-74.1588668,42.0414635,"bearsville, ny 12409, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Belmont","MA","United States","Belmont, MA, United States",-71.1776114,42.3956405,"belmont, ma, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Berkeley","CA","United States","Berkeley, CA, United States",-122.273042,37.8715226,"berkeley, ca, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Blue Lake","CA","United States","Blue Lake, CA, United States",-123.9839488,40.8829072,"blue lake, ca, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Boston","MA","United States","Boston, MA, United States",-71.0588801,42.3600825,"boston, ma, usa",4,2.11640211640212
"Lesbian Connection",1982,189,"Boulder","CO","United States","Boulder, CO, United States",-105.2705456,40.0149856,"boulder, co, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Bridgeport","CT","United States","Bridgeport, CT, United States",-73.1894384,41.1792258,"bridgeport, ct, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Bristol","IN","United States","Bristol, IN, United States",-85.8173723,41.7167388,"bristol, in 46507, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Brooklyn","NY","United States","Brooklyn, NY, United States",-73.9441579,40.6781784,"brooklyn, ny, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Bryantville","MA","United States","Bryantville, MA, United States",-70.8408838,42.0436411,"bryantville, hanson, ma 02359, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Burlington","VT","United States","Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa",3,1.58730158730159
"Lesbian Connection",1982,189,"Calais","ME","United States","Calais, ME, United States",-67.2786038,45.1889633,"calais, me, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Cambridge","MA","United States","Cambridge, MA, United States",-71.1097335,42.3736158,"cambridge, ma, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Camden","OH","United States","Camden, OH, United States",-84.6485632,39.6289418,"camden, oh 45311, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Carbondale","IL","United States","Carbondale, IL, United States",-89.2167501,37.7272727,"carbondale, il, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Carrboro","NC","United States","Carrboro, NC, United States",-79.0752895,35.9101438,"carrboro, nc, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Casper","WY","United States","Casper, WY, United States",-106.2980824,42.848709,"casper, wy, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Chatfield","MN","United States","Chatfield, MN, United States",-92.1892439,43.8416451,"chatfield, mn 55923, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",8,4.23280423280423
"Lesbian Connection",1982,189,"Chickasha","OK","United States","Chickasha, OK, United States",-97.9364326,35.052565,"chickasha, ok, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"College Corner","OH","United States","College Corner, OH, United States",-84.8144004,39.5675514,"college corner, oh 45003, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Colorado Springs","CO","United States","Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Davis","CA","United States","Davis, CA, United States",-121.7405167,38.5449065,"davis, ca, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Decatur","GA","United States","Decatur, GA, United States",-84.2963123,33.7748275,"decatur, ga 30030, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Durant","OK","United States","Durant, OK, United States",-96.3971233,33.9924186,"durant, ok, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Durham","NC","United States","Durham, NC, United States",-78.898619,35.9940329,"durham, nc, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"East Lansing","MI","United States","East Lansing, MI, United States",-84.4838654,42.7369792,"east lansing, mi, usa",3,1.58730158730159
"Lesbian Connection",1982,189,"Elk","CA","United States","Elk, CA, United States",-123.7172951,39.1304105,"elk, ca 95432, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Estacada","OR","United States","Estacada, OR, United States",-122.3351638,45.2877198,"estacada, or, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Evansville","IN","United States","Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Florence","MA","United States","Florence, MA, United States",-72.6719853,42.335505,"florence, northampton, ma, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Framingham","MA","United States","Framingham, MA, United States",-71.4161565,42.279286,"framingham, ma, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Goodland","MN","United States","Goodland, MN, United States",-93.1357597,47.1618835,"goodland, mn 55742, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Grand Rapids","MI","United States","Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Granite City","IL","United States","Granite City, IL, United States",-90.1487199,38.7014389,"granite city, il, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Grants Pass","OR","United States","Grants Pass, OR, United States",-123.3283925,42.4390069,"grants pass, or, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Granville","OH","United States","Granville, OH, United States",-82.5196037,40.0681192,"granville, oh, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Hadley","MA","United States","Hadley, MA, United States",-72.5884222,42.3417565,"hadley, ma, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Hardwick","VT","United States","Hardwick, VT, United States",-72.3486803,44.5416243,"hardwick, vt, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Hartford","CT","United States","Hartford, CT, United States",-72.6733723,41.7658043,"hartford, ct, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Hinesburg","VT","United States","Hinesburg, VT, United States",-73.110679,44.3292199,"hinesburg, vt, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Hyannis","MA","United States","Hyannis, MA, United States",-70.2881124,41.6524911,"hyannis, barnstable, ma 02601, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Iowa City","IA","United States","Iowa City, IA, United States",-91.5346169,41.6578257,"iowa city, ia, usa",3,1.58730158730159
"Lesbian Connection",1982,189,"Jamaica Plain","MA","United States","Jamaica Plain, MA, United States",-71.1141118,42.3132414,"jamaica plain, boston, ma, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Kennewick","WA","United States","Kennewick, WA, United States",-119.119948,46.2086683,"kennewick, wa, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Kent","OH","United States","Kent, OH, United States",-81.3578859,41.1536674,"kent, oh, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Key West","FL","United States","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Lansing","MI","United States","Lansing, MI, United States",-84.5555347,42.732535,"lansing, mi, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Lexington","KY","United States","Lexington, KY, United States",-84.5037164,38.0405837,"lexington, ky, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Libertyville","IL","United States","Libertyville, IL, United States",-87.9531303,42.2830786,"libertyville, il, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Louisa","VA","United States","Louisa, VA, United States",-78.0041649,38.0251394,"louisa, va 23093, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Luttrell","TN","United States","Luttrell, TN, United States",-83.7418507,36.1995269,"luttrell, tn 37779, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Madison","WI","United States","Madison, WI, United States",-89.4007501,43.0721661,"madison, wi, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Martinsville","IN","United States","Martinsville, IN, United States",-86.4283279,39.4278253,"martinsville, in 46151, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Mendocino","CA","United States","Mendocino, CA, United States",-123.7994591,39.3076744,"mendocino, ca, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Methuen","MA","United States","Methuen, MA, United States",-71.1908924,42.7262016,"methuen, ma 01844, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Methvan","MA","United States","Methvan, MA, United States",-71.1908924,42.7262016,"methuen, ma 01844, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Millfield","OH","United States","Millfield, OH, United States",-82.0966442,39.4327866,"millfield, oh 45761, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Milwaukee","WI","United States","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",2,1.05820105820106
"Lesbian Connection",1982,189,"Minneapolis","MN","United States","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",5,2.64550264550265
"Lesbian Connection",1982,189,"Monticello","KY","United States","Monticello, KY, United States",-84.8491126,36.8297937,"monticello, ky 42633, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Monticello","NY","United States","Monticello, NY, United States",-74.6893282,41.6556465,"monticello, ny 12701, usa",1,0.529100529100529
"Lesbian Connection",1982,189,"Montréal","Quebec","Canada","Montréal, Quebec, Canada",-73.5673919,45.5018869,"montreal, qc, canada",1,0.529100529100529
"Lesbian Connection",1982,189,"Morgantown","WV","United States","Morgantown, WV, United States",-79.9558968,39.629526,"morgantown, wv, usa",1,0.529100529100529
