"","title","city","state","year","notes","publication","country","Entity.Type","description","mgg.type","geocode.value","lon","lat","geoAddress","type","star.type","Other.Entities","Content.Type","Vol..","Issue..","Month","ID","concat_key","orig.lc.long","orig.lc.lat","amenityfeatures","address","unclear.address","stars","mentions.race","mentions.disability","Last.Modified","Notes.2"
"59","","Chicago","IL",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Chicago_IL_United States","-87.624421","41.8755616",NA,NA,NA,NA,NA,NA,NA,NA
"60","","Chico","CA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Chico, CA, United States",-121.8374777,39.7284944,"chico, ca, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Chico_CA_United States","-121.83748","39.7284945",NA,NA,NA,NA,NA,NA,NA,NA
"61","","Chiefland","FL",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Chiefland, FL, United States",-82.8598421,29.4749621,"chiefland, fl 32626, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Chiefland_FL_United States","-82.8592","29.4749586",NA,NA,NA,NA,NA,NA,NA,NA
"62","","Cincinnati","OH",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Cincinnati_OH_United States","-84.51246","39.1014537",NA,NA,NA,NA,NA,NA,NA,NA
"63","","Cleveland","OH",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Cleveland_OH_United States","-81.693681","41.4996562",NA,NA,NA,NA,NA,NA,NA,NA
"64","","Cleveland Heights","OH",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Cleveland Heights, OH, United States",-81.556235,41.5200518,"cleveland heights, oh, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Cleveland Heights_OH_United States","-81.556235","41.5200518",NA,NA,NA,NA,NA,NA,NA,NA
"65","","Collingswood","NJ",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Collingswood, NJ, United States",-75.071284,39.9181686,"collingswood, nj, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Collingswood_NJ_United States","-75.071284","39.9181686",NA,NA,NA,NA,NA,NA,NA,NA
"66","","Colorado Springs","CO",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Colorado Springs_CO_United States","-104.82535","38.8339578",NA,NA,NA,NA,NA,NA,NA,NA
"67","","Columbia","SC",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Columbia, SC, United States",-81.0348144,34.0007104,"columbia, sc, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Columbia_SC_United States","-81.034331","34.0007493",NA,NA,NA,NA,NA,NA,NA,NA
"68","","Contoocook","NH",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Contoocook, NH, United States",-71.7139655,43.2220234,"contoocook, hopkinton, nh 03229, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Contoocook_NH_United States","-71.713547","43.2224096",NA,NA,NA,NA,NA,NA,NA,NA
"69","","Corona","NY",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Corona, NY, United States",-73.8642613,40.7449859,"corona, queens, ny, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Corona_NY_United States","-73.860146","40.7469593",NA,NA,NA,NA,NA,NA,NA,NA
"70","","Darien","CT",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Darien, CT, United States",-73.4686858,41.0771914,"darien, ct, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Darien_CT_United States","-73.469287","41.0787079",NA,NA,NA,NA,NA,NA,NA,NA
"71","","Davis","CA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Davis, CA, United States",-121.7405167,38.5449065,"davis, ca, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Davis_CA_United States","-121.74458","38.545379",NA,NA,NA,NA,NA,NA,NA,NA
"72","","Dayton","OH",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Dayton, OH, United States",-84.1916069,39.7589478,"dayton, oh, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Dayton_OH_United States","-84.191607","39.7589478",NA,NA,NA,NA,NA,NA,NA,NA
"73","","Decatur","GA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Decatur, GA, United States",-84.2963123,33.7748275,"decatur, ga 30030, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Decatur_GA_United States","-84.574095","30.8736613",NA,NA,NA,NA,NA,NA,NA,NA
"74","","Denver","CO",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Denver_CO_United States","-104.98486","39.7392364",NA,NA,NA,NA,NA,NA,NA,NA
"75","","Denver","CO",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Denver_CO_United States","-104.98486","39.7392364",NA,NA,NA,NA,NA,NA,NA,NA
"76","","Desert Hot Springs","CA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Desert Hot Springs, CA, United States",-116.5013793,33.9615186,"desert hot springs, ca, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Desert Hot Springs_CA_United States","-116.50168","33.961124",NA,NA,NA,NA,NA,NA,NA,NA
"77","","Douglas","AK",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Douglas, AK, United States",-134.4080528,58.2777689,"douglas, juneau, ak, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Douglas_AK_United States","-134.39615","58.2772287",NA,NA,NA,NA,NA,NA,NA,NA
"78","","Douglas","AK",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Douglas, AK, United States",-134.4080528,58.2777689,"douglas, juneau, ak, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Douglas_AK_United States","-134.39615","58.2772287",NA,NA,NA,NA,NA,NA,NA,NA
"79","","Duluth","MN",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Duluth, MN, United States",-92.1004852,46.7866719,"duluth, mn, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Duluth_MN_United States","-92.125122","46.7729322",NA,NA,NA,NA,NA,NA,NA,NA
"80","","Durant","OK",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Durant, OK, United States",-96.3971233,33.9924186,"durant, ok, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Durant_OK_United States","-96.377676","33.9919761",NA,NA,NA,NA,NA,NA,NA,NA
"81","","Elkhart","IN",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Elkhart, IN, United States",-85.973517,41.6873832,"elkhart, in, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Elkhart_IN_United States","-85.85906","41.6012796",NA,NA,NA,NA,NA,NA,NA,NA
"82","","Elmira","NY",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Elmira, NY, United States",-76.8077338,42.0897965,"elmira, ny, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Elmira_NY_United States","-76.807734","42.0897965",NA,NA,NA,NA,NA,NA,NA,NA
"83","","Emlenton","PA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Emlenton, PA, United States",-79.7078274,41.1772836,"emlenton, pa 16373, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Emlenton_PA_United States","-79.709614","41.1806616",NA,NA,NA,NA,NA,NA,NA,NA
"84","","Escanaba","MI",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Escanaba, MI, United States",-87.0645801,45.7452466,"escanaba, mi 49829, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Escanaba_MI_United States","-87.064743","45.7455707",NA,NA,NA,NA,NA,NA,NA,NA
"85","","Estacada","OR",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Estacada, OR, United States",-122.3351638,45.2877198,"estacada, or, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Estacada_OR_United States","-122.33426","45.2864689",NA,NA,NA,NA,NA,NA,NA,NA
"86","","Eugene","OR",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Eugene_OR_United States","-123.09505","44.0505054",NA,NA,NA,NA,NA,NA,NA,NA
"87","","Evansville","IN",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Evansville_IN_United States","-87.555848","37.9747645",NA,NA,NA,NA,NA,NA,NA,NA
"88","","Fayetteville","AR",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Fayetteville_AR_United States","-94.157433","36.0625843",NA,NA,NA,NA,NA,NA,NA,NA
"89","","Flagstaff","AZ",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Flagstaff_AZ_United States","-111.6166","35.1816047",NA,NA,NA,NA,NA,NA,NA,NA
"90","","Fort Lauderdale","FL",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Fort Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Fort Lauderdale_FL_United States","-80.143379","26.1223084",NA,NA,NA,NA,NA,NA,NA,NA
"91","","Framingham","MA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Framingham, MA, United States",-71.4161565,42.279286,"framingham, ma, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Framingham_MA_United States","-71.44131","42.3095704",NA,NA,NA,NA,NA,NA,NA,NA
"92","","Galesburg","IL",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Galesburg, IL, United States",-90.3712395,40.9478158,"galesburg, il 61401, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Galesburg_IL_United States","-90.371217","40.9475652",NA,NA,NA,NA,NA,NA,NA,NA
"93","","Garden City","MI",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Garden City, MI, United States",-83.3310422,42.3255928,"garden city, mi 48135, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Garden City_MI_United States","-83.331042","42.3255929",NA,NA,NA,NA,NA,NA,NA,NA
"94","","Gillette","WY",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Gillette, WY, United States",-105.5022205,44.2910915,"gillette, wy, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Gillette_WY_United States","-105.50188","44.290635",NA,NA,NA,NA,NA,NA,NA,NA
"95","","Glenview","IL",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Glenview, IL, United States",-87.8223368,42.0778065,"glenview, il, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Glenview_IL_United States","-87.811404","42.0700662",NA,NA,NA,NA,NA,NA,NA,NA
"96","","Gomaringen","West Germany",1983,"","Lesbian Connection","Germany","Contact Dyke Directory",NA,NA,"Gomaringen, West Germany, Germany",9.0964243,48.4548955,"72810 gomaringen, germany",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Gomaringen_West Germany_Germany","#N/A","#N/A",NA,NA,NA,NA,NA,NA,NA,NA
"97","","Granville","OH",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Granville, OH, United States",-82.5196037,40.0681192,"granville, oh, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Granville_OH_United States","-82.519604","40.0681192",NA,NA,NA,NA,NA,NA,NA,NA
"98","","Grass Valley","CA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Grass Valley, CA, United States",-121.0610606,39.2190608,"grass valley, ca, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Grass Valley_CA_United States","-121.06292","39.2190607",NA,NA,NA,NA,NA,NA,NA,NA
"99","","Gray","TN",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Gray, TN, United States",-82.4765352,36.4198258,"gray, tn 37615, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Gray_TN_United States","-82.489007","36.402596",NA,NA,NA,NA,NA,NA,NA,NA
"100","","Greeley","CO",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Greeley, CO, United States",-104.7091322,40.4233142,"greeley, co, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Greeley_CO_United States","-104.70913","40.4233142",NA,NA,NA,NA,NA,NA,NA,NA
"101","","Greenfield","MA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Greenfield, MA, United States",-72.5994104,42.587915,"greenfield, ma 01301, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Greenfield_MA_United States","-72.597975","42.6097476",NA,NA,NA,NA,NA,NA,NA,NA
"102","","Hamilton","IA",1983,"","Lesbian Connection","United States","Contact Dyke Directory",NA,NA,"Hamilton, IA, United States",-92.9034876,41.1699246,"hamilton, ia, usa",NA,NA,"","Directory","6","3","June/July","https://www.jstor.org/stable/pdf/community.28039200.pdf?refreqid=excelsior%3Afdef3620153b4d6cf80dbda91a8c1f6c&ab_segments=&origin=&acceptTC=1","Hamilton_IA_United States","-93.708385","42.382945",NA,NA,NA,NA,NA,NA,NA,NA
