"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Bob Damron's Address Book",1983,5298,"Dayton","OH","United States","Dayton, OH, United States",-84.1916069,39.7589478,"dayton, oh, usa",13,0.245375613439034
"Bob Damron's Address Book",1983,5298,"Daytona Beach","FL","United States","Daytona Beach, FL, United States",-81.0228331,29.2108147,"daytona beach, fl, usa",6,0.113250283125708
"Bob Damron's Address Book",1983,5298,"Decatur","AL","United States","Decatur, AL, United States",-86.9833417,34.6059253,"decatur, al, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Decatur","IL","United States","Decatur, IL, United States",-88.9548001,39.8403147,"decatur, il, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Deer Park","NY","United States","Deer Park, NY, United States",-73.3292857,40.7617653,"deer park, ny, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Denver","CO","United States","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",49,0.92487731219328
"Bob Damron's Address Book",1983,5298,"Deptford","NJ","United States","Deptford, NJ, United States",-75.1195107,39.8227054,"deptford, nj, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Des Moines","IA","United States","Des Moines, IA, United States",-93.6249593,41.5868353,"des moines, ia, usa",11,0.207625519063798
"Bob Damron's Address Book",1983,5298,"Des Plaines","IL","United States","Des Plaines, IL, United States",-87.8833991,42.0333623,"des plaines, il, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Descanso","CA","United States","Descanso, CA, United States",-116.6158525,32.8528287,"descanso, ca 91916, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Detroit","MI","United States","Detroit, MI, United States",-83.0457538,42.331427,"detroit, mi, usa",56,1.05700264250661
"Bob Damron's Address Book",1983,5298,"Detroit Lakes","MN","United States","Detroit Lakes, MN, United States",-95.8453253,46.8171808,"detroit lakes, mn 56501, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Dillon","SC","United States","Dillon, SC, United States",-79.3711579,34.4165505,"dillon, sc 29536, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Douglas","MI","United States","Douglas, MI, United States",-86.2005933,42.6433583,"douglas, mi, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Dover","DE","United States","Dover, DE, United States",-75.5243682,39.158168,"dover, de, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Dubuque","IA","United States","Dubuque, IA, United States",-90.6677347,42.506348,"dubuque, ia, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Duluth","MN","United States","Duluth, MN, United States",-92.1004852,46.7866719,"duluth, mn, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Duncan Mills","CA","United States","Duncan Mills, CA, United States",-123.0550013,38.453803,"duncans mills, ca 95450, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Durango","CO","United States","Durango, CO, United States",-107.8800667,37.27528,"durango, co, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Durham","NC","United States","Durham, NC, United States",-78.898619,35.9940329,"durham, nc, usa",9,0.169875424688562
"Bob Damron's Address Book",1983,5298,"Dutch Flat","CA","United States","Dutch Flat, CA, United States",-120.8378103,39.2059586,"dutch flat, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"East Barnet","VT","United States","East Barnet, VT, United States",-72.0493779,44.2968323,"barnet, vt, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"East Greenwich","RI","United States","East Greenwich, RI, United States",-71.5130445,41.6342619,"east greenwich, ri 02818, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"East Northport","NY","United States","East Northport, NY, United States",-73.3245613,40.8767647,"east northport, ny, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"East Orange","NJ","United States","East Orange, NJ, United States",-74.2048677,40.767323,"east orange, nj, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"East St. Louis","IL","United States","East St. Louis, IL, United States",-90.1506465,38.624514,"east st louis, il, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Easton","PA","United States","Easton, PA, United States",-75.2207323,40.688432,"easton, pa, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Eatontown","NJ","United States","Eatontown, NJ, United States",-74.0509725,40.2962222,"eatontown, nj, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Echo Park","CA","United States","Echo Park, CA, United States",-118.2605574,34.0781593,"echo park, los angeles, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Edison","NJ","United States","Edison, NJ, United States",-74.4120953,40.5187154,"edison, nj, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Edmonds","WA","United States","Edmonds, WA, United States",-122.3773552,47.8106521,"edmonds, wa, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"El Cajon","CA","United States","El Cajon, CA, United States",-116.9625269,32.7947731,"el cajon, ca, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"El Centro","CA","United States","El Centro, CA, United States",-115.5630514,32.792,"el centro, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"El Monte","CA","United States","El Monte, CA, United States",-118.0275667,34.0686206,"el monte, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"El Paso","TX","United States","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",28,0.528501321253303
"Bob Damron's Address Book",1983,5298,"El Segundo","CA","United States","El Segundo, CA, United States",-118.4164652,33.9191799,"el segundo, ca 90245, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Elizabeth","NJ","United States","Elizabeth, NJ, United States",-74.2107006,40.6639916,"elizabeth, nj, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Elmira","NY","United States","Elmira, NY, United States",-76.8077338,42.0897965,"elmira, ny, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Erie","PA","United States","Erie, PA, United States",-80.085059,42.1292241,"erie, pa, usa",5,0.0943752359380898
"Bob Damron's Address Book",1983,5298,"Escondido","CA","United States","Escondido, CA, United States",-117.086421,33.1192068,"escondido, ca, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Eugene","OR","United States","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",7,0.132125330313326
"Bob Damron's Address Book",1983,5298,"Eureka","CA","United States","Eureka, CA, United States",-124.1636729,40.8020712,"eureka, ca, usa",9,0.169875424688562
"Bob Damron's Address Book",1983,5298,"Eureka Springs","AR","United States","Eureka Springs, AR, United States",-93.7392889,36.4006499,"eureka springs, ar, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Evanston","IL","United States","Evanston, IL, United States",-87.6876969,42.0450722,"evanston, il, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Evansville","IN","United States","Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",7,0.132125330313326
"Bob Damron's Address Book",1983,5298,"Fabens","TX","United States","Fabens, TX, United States",-106.1585867,31.50234,"fabens, tx, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Fairbanks","AK","United States","Fairbanks, AK, United States",-147.7199756,64.8400511,"fairbanks, ak, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Fall River","MA","United States","Fall River, MA, United States",-71.1550451,41.7014912,"fall river, ma, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Fargo","NC","United States","Fargo, NC, United States",-96.7898034,46.8771863,"fargo, nd, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Fargo","ND","United States","Fargo, ND, United States",-96.7898034,46.8771863,"fargo, nd, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Farmersbury","IN","United States","Farmersbury, IN, United States",-87.3819634,39.2486513,"farmersburg, in 47850, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Farmington","CT","United States","Farmington, CT, United States",-72.795027,41.7360305,"farmington, ct, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",5,0.0943752359380898
"Bob Damron's Address Book",1983,5298,"Fayetteville","NC","United States","Fayetteville, NC, United States",-78.8783774,35.0523673,"fayetteville, nc, usa",10,0.18875047187618
"Bob Damron's Address Book",1983,5298,"Fells Point","MD","United States","Fells Point, MD, United States",-76.593611,39.2842097,"fells point, baltimore, md, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Fernandina Beach","FL","United States","Fernandina Beach, FL, United States",-81.4625919,30.6696818,"fernandina beach, fl 32034, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Ferndale","MI","United States","Ferndale, MI, United States",-83.1346478,42.4605917,"ferndale, mi 48220, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Findlay","OH","United States","Findlay, OH, United States",-83.6499321,41.04422,"findlay, oh 45840, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Fire Island","NY","United States","Fire Island, NY, United States",-73.1459474,40.6475997,"fire island, ny, usa",15,0.28312570781427
"Bob Damron's Address Book",1983,5298,"Fitchburg","MA","United States","Fitchburg, MA, United States",-71.8022955,42.5834228,"fitchburg, ma 01420, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Flint","MI","United States","Flint, MI, United States",-83.6874562,43.0125274,"flint, mi, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Floral Park","NY","United States","Floral Park, NY, United States",-73.7048532,40.7237133,"floral park, ny 11001, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Florence","AL","United States","Florence, AL, United States",-87.677251,34.79981,"florence, al, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Florence","KY","United States","Florence, KY, United States",-84.6266111,38.9989499,"florence, ky, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Florence","SC","United States","Florence, SC, United States",-79.7625625,34.1954331,"florence, sc, usa",3,0.0566251415628539
"Bob Damron's Address Book",1983,5298,"Forest","MS","United States","Forest, MS, United States",-89.4742348,32.3645888,"forest, ms 39074, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Forest Park","IL","United States","Forest Park, IL, United States",-87.81367,41.8794758,"forest park, il, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Forestville","CA","United States","Forestville, CA, United States",-122.8902721,38.4735237,"forestville, ca 95436, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Fremont","CA","United States","Fremont, CA, United States",-121.988583,37.5485396,"fremont, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Fremont","OH","United States","Fremont, OH, United States",-83.1218634,41.3503303,"fremont, oh 43420, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",11,0.207625519063798
"Bob Damron's Address Book",1983,5298,"Ft. Dodge","IA","United States","Ft. Dodge, IA, United States",-94.1513764,42.3974963,"iowa, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Ft. Lauderdale","FL","United States","Ft. Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",67,1.2646281615704
"Bob Damron's Address Book",1983,5298,"Ft. Myers","FL","United States","Ft. Myers, FL, United States",-81.8723084,26.640628,"fort myers, fl, usa",11,0.207625519063798
"Bob Damron's Address Book",1983,5298,"Ft. Pierce","FL","United States","Ft. Pierce, FL, United States",-80.3256056,27.4467056,"fort pierce, fl, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Ft. Smith","AR","United States","Ft. Smith, AR, United States",-94.4209646,35.3843722,"fort smith, ar, usa",4,0.0755001887504719
"Bob Damron's Address Book",1983,5298,"Ft. Walton Beach","FL","United States","Ft. Walton Beach, FL, United States",-86.6170308,30.4200708,"fort walton beach, fl, usa",5,0.0943752359380898
"Bob Damron's Address Book",1983,5298,"Ft. Wayne","IN","United States","Ft. Wayne, IN, United States",-85.1393513,41.079273,"fort wayne, in, usa",10,0.18875047187618
"Bob Damron's Address Book",1983,5298,"Ft. Worth","TX","United States","Ft. Worth, TX, United States",-97.3307658,32.7554883,"fort worth, tx, usa",18,0.339750849377123
"Bob Damron's Address Book",1983,5298,"Fullerton","CA","United States","Fullerton, CA, United States",-117.9242123,33.8703645,"fullerton, ca, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Gaffney","SC","United States","Gaffney, SC, United States",-81.6498195,35.0717945,"gaffney, sc, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",8,0.151000377500944
"Bob Damron's Address Book",1983,5298,"Galveston","TX","United States","Galveston, TX, United States",-94.7976958,29.3013479,"galveston, tx, usa",7,0.132125330313326
"Bob Damron's Address Book",1983,5298,"Garden Grove","CA","United States","Garden Grove, CA, United States",-117.9379952,33.7742692,"garden grove, ca, usa",10,0.18875047187618
"Bob Damron's Address Book",1983,5298,"Gary","IN","United States","Gary, IN, United States",-87.3371523,41.6020403,"gary, in, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Gastonia","NC","United States","Gastonia, NC, United States",-81.1870849,35.2621735,"gastonia, nc, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Glen Cove","NY","United States","Glen Cove, NY, United States",-73.6337389,40.8623217,"glen cove, ny, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Glen Rose","TX","United States","Glen Rose, TX, United States",-97.7554986,32.2346721,"glen rose, tx, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Glendale","AZ","United States","Glendale, AZ, United States",-112.1859866,33.5386523,"glendale, az, usa",2,0.0377500943752359
"Bob Damron's Address Book",1983,5298,"Golden","CO","United States","Golden, CO, United States",-105.2210997,39.755543,"golden, co, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Grand Forks","NC","United States","Grand Forks, NC, United States",-97.0328547,47.9252568,"grand forks, nd, usa",1,0.018875047187618
"Bob Damron's Address Book",1983,5298,"Grand Forks","ND","United States","Grand Forks, ND, United States",-97.0328547,47.9252568,"grand forks, nd, usa",1,0.018875047187618
