"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",1983,442,"Putney","VT","United States","Putney, VT, United States",-72.5217237,42.975268,"putney, vt 05346, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rancho Cordova","CA","United States","Rancho Cordova, CA, United States",-121.302728,38.5890723,"rancho cordova, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Red Rock","TX","United States","Red Rock, TX, United States",-97.4461058,29.9596656,"red rock, tx 78662, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Reno","NV","United States","Reno, NV, United States",-119.8142691,39.529919,"reno, nv, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rice Lake","WI","United States","Rice Lake, WI, United States",-91.738225,45.5060682,"rice lake, wi, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Ridgewood","NJ","United States","Ridgewood, NJ, United States",-74.1165313,40.9792645,"ridgewood, nj 07450, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Roanoke","VA","United States","Roanoke, VA, United States",-79.9414266,37.2709704,"roanoke, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rochester","MN","United States","Rochester, MN, United States",-92.4801989,44.0121221,"rochester, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rochester","NY","United States","Rochester, NY, United States",-77.6088465,43.1565779,"rochester, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rockland","ME","United States","Rockland, ME, United States",-69.1089293,44.1036914,"rockland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rockport","MA","United States","Rockport, MA, United States",-70.620363,42.6556505,"rockport, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Rocky Hill","CT","United States","Rocky Hill, CT, United States",-72.6655757,41.6572525,"rocky hill, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Roseburg","OR","United States","Roseburg, OR, United States",-123.3417381,43.216505,"roseburg, or, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Rosedale","VA","United States","Rosedale, VA, United States",-81.9312351,36.9592782,"rosedale, va 24280, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Round Hill","VA","United States","Round Hill, VA, United States",-77.7687256,39.1326352,"round hill, va 20141, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Running Springs","CA","United States","Running Springs, CA, United States",-117.1092049,34.2077859,"running springs, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sacramento","CA","United States","Sacramento, CA, United States",-121.4943996,38.5815719,"sacramento, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Saint Louis","MO","United States","Saint Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Salt Lake City","UT","United States","Salt Lake City, UT, United States",-111.8910474,40.7607793,"salt lake city, ut, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"San Antonio","TX","United States","San Antonio, TX, United States",-98.4945922,29.4251905,"san antonio, tx, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"San Diego","CA","United States","San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"San Francisco","CA","United States","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",7,1.58371040723982
"Lesbian Connection",1983,442,"San Ysidio","CA","United States","San Ysidio, CA, United States",-117.0470434,32.555556,"san ysidro, san diego, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sandwich","IL","United States","Sandwich, IL, United States",-88.6217432,41.6458634,"sandwich, il, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Santa Barbara","CA","United States","Santa Barbara, CA, United States",-119.6981901,34.4208305,"santa barbara, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Santa Fe","NM","United States","Santa Fe, NM, United States",-105.937799,35.6869752,"santa fe, nm, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Santa Rosa","CA","United States","Santa Rosa, CA, United States",-122.7140548,38.440429,"santa rosa, ca, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Saratoga","CA","United States","Saratoga, CA, United States",-122.0184265,37.2717475,"saratoga, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Saugerties","NY","United States","Saugerties, NY, United States",-73.9529126,42.0775906,"saugerties, ny 12477, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Scottsbluff","NE","United States","Scottsbluff, NE, United States",-103.6671662,41.8666341,"scottsbluff, ne 69361, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Seattle","WA","United States","Seattle, WA, United States",-122.3320708,47.6062095,"seattle, wa, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Sebastopol","CA","United States","Sebastopol, CA, United States",-122.8238806,38.4021359,"sebastopol, ca 95472, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Shippenville","PA","United States","Shippenville, PA, United States",-79.4594904,41.2503395,"shippenville, pa 16254, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sioux City","IA","United States","Sioux City, IA, United States",-96.4049408,42.4963416,"sioux city, ia, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"South Portland","ME","United States","South Portland, ME, United States",-70.2408811,43.6414716,"south portland, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Springfield","OR","United States","Springfield, OR, United States",-123.0220289,44.0462362,"springfield, or, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"St Augustine","FL","United States","St Augustine, FL, United States",-81.3124341,29.9012437,"st. augustine, fl, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"St Paul","MN","United States","St Paul, MN, United States",-93.0899578,44.9537029,"st paul, mn, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"St. Louis","MO","United States","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"St. Petersburg","FL","United States","St. Petersburg, FL, United States",-82.6402915,27.7676008,"st. petersburg, fl, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Stockholm","","Sweden","Stockholm, , Sweden",18.0685808,59.3293235,"stockholm, sweden",1,0.226244343891403
"Lesbian Connection",1983,442,"Stonington","ME","United States","Stonington, ME, United States",-68.6666926,44.156192,"stonington, me 04681, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Summit","NY","United States","Summit, NY, United States",-74.5882017,42.5795203,"summit, ny 12175, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Sunny Valley","OR","United States","Sunny Valley, OR, United States",-123.3756188,42.6390067,"sunny valley, or 97497, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Tacoma","WA","United States","Tacoma, WA, United States",-122.4442906,47.2528768,"tacoma, wa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Tallahassee","FL","United States","Tallahassee, FL, United States",-84.2807329,30.4382559,"tallahassee, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Tempe","AR","United States","Tempe, AR, United States",-111.9400054,33.4255104,"tempe, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Tempe","AZ","United States","Tempe, AZ, United States",-111.9400054,33.4255104,"tempe, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Tok","AK","United States","Tok, AK, United States",-142.9877015,63.3359266,"tok, ak 99780, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Toledo","OH","United States","Toledo, OH, United States",-83.5378674,41.6528052,"toledo, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Topanga","CA","United States","Topanga, CA, United States",-118.6021321,34.0919452,"topanga, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Toronto","ON","Canada","Toronto, ON, Canada",-79.3831843,43.653226,"toronto, on, canada",1,0.226244343891403
"Lesbian Connection",1983,442,"Troy","ME","United States","Troy, ME, United States",-69.2416622,44.6648414,"troy, me, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Tucson","AZ","United States","Tucson, AZ, United States",-110.9741769,32.2539787,"tucson, az, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Tulsa","OK","United States","Tulsa, OK, United States",-95.992775,36.1539816,"tulsa, ok, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Unger","WV","United States","Unger, WV, United States",-78.2538943,39.4367645,"unger, wv 25411, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Vergas","MN","United States","Vergas, MN, United States",-95.8057577,46.6564802,"vergas, mn 56587, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Wabash","IN","United States","Wabash, IN, United States",-85.8486236,40.8033875,"wabash county, in, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Wadsworth","OH","United States","Wadsworth, OH, United States",-81.7298519,41.0256101,"wadsworth, oh 44281, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Wascott","WI","United States","Wascott, WI, United States",-91.7982412,46.1724425,"wascott, wi 54859, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Washington","DC","United States","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Washington","NJ","United States","Washington, NJ, United States",-74.9793378,40.7584326,"washington, nj 07882, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"West Hempstead","NY","United States","West Hempstead, NY, United States",-73.6501295,40.7048242,"west hempstead, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Westport","CT","United States","Westport, CT, United States",-73.3579049,41.1414717,"westport, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Wethersfield","CT","United States","Wethersfield, CT, United States",-72.6596244,41.7063537,"wethersfield, ct, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Whittier","CA","United States","Whittier, CA, United States",-118.032844,33.9791793,"whittier, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Willits","CA","United States","Willits, CA, United States",-123.3555656,39.4096079,"willits, ca 95490, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Wilmington","NC","United States","Wilmington, NC, United States",-77.8868117,34.2103894,"wilmington, nc, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Winthrop","MA","United States","Winthrop, MA, United States",-70.9862693,42.374776,"winthrop, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Wolf Creek","OR","United States","Wolf Creek, OR, United States",-123.3953424,42.6953954,"wolf creek, or 97497, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Woodstock","NY","United States","Woodstock, NY, United States",-74.1181971,42.0409247,"woodstock, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Yonkers","NY","United States","Yonkers, NY, United States",-73.8987469,40.9312099,"yonkers, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Youngstown","OH","United States","Youngstown, OH, United States",-80.6495194,41.0997803,"youngstown, oh, usa",1,0.226244343891403
