"publication","year","pub.count","geocode.value","lon","lat","count"
"Bob Damron's Address Book",1983,5298,"Vero Beach, FL, United States",-80.3972736,27.6386434,1
"Bob Damron's Address Book",1983,5298,"Vicksburg, MS, United States",-90.877882,32.3526456,2
"Bob Damron's Address Book",1983,5298,"Victoria, TX, United States",-97.0035982,28.8052674,1
"Bob Damron's Address Book",1983,5298,"Villa Park, IL, United States",-87.9889543,41.8897519,1
"Bob Damron's Address Book",1983,5298,"Vincennes, IN, United States",-87.5286325,38.677269,1
"Bob Damron's Address Book",1983,5298,"Virginia Beach, VA, United States",-75.9792194,36.8516437,1
"Bob Damron's Address Book",1983,5298,"Visalia, CA, United States",-119.2966367,36.3301329,1
"Bob Damron's Address Book",1983,5298,"Waco, TX, United States",-97.1466695,31.549333,8
"Bob Damron's Address Book",1983,5298,"Waikiki, HI, United States",-157.8291847,21.2793462,28
"Bob Damron's Address Book",1983,5298,"Wailuku, HI, United States",-156.5048344,20.8869433,1
"Bob Damron's Address Book",1983,5298,"Wakarusa, KS, United States",-95.6960344,38.8856935,1
"Bob Damron's Address Book",1983,5298,"Walla Walla, WA, United States",-118.3430209,46.0645809,1
"Bob Damron's Address Book",1983,5298,"Walnut Creek, CA, United States",-122.0651819,37.9100783,2
"Bob Damron's Address Book",1983,5298,"Walton, KS, United States",-97.2567001,38.1177891,1
"Bob Damron's Address Book",1983,5298,"Wantagh, NY, United States",-73.5101258,40.6837121,1
"Bob Damron's Address Book",1983,5298,"Ware, MA, United States",-72.2398566,42.2598457,1
"Bob Damron's Address Book",1983,5298,"Warren, OH, United States",-80.8184166,41.2375569,2
"Bob Damron's Address Book",1983,5298,"Warren, VT, United States",-72.8559474,44.112005,1
"Bob Damron's Address Book",1983,5298,"Warwick, RI, United States",-71.4161671,41.7001009,1
"Bob Damron's Address Book",1983,5298,"Washington, DC, United States",-77.0368707,38.9071923,76
"Bob Damron's Address Book",1983,5298,"Waterbury, CT, United States",-73.0514965,41.5581525,2
"Bob Damron's Address Book",1983,5298,"Waterloo, IA, United States",-92.3425775,42.492786,3
"Bob Damron's Address Book",1983,5298,"Watertown, NY, United States",-75.9107565,43.9747838,3
"Bob Damron's Address Book",1983,5298,"Waterville, ME, United States",-69.6317121,44.5520105,1
"Bob Damron's Address Book",1983,5298,"Waukegan, IL, United States",-87.8447938,42.3636331,3
"Bob Damron's Address Book",1983,5298,"Wausau, WI, United States",-89.6301221,44.9591352,1
"Bob Damron's Address Book",1983,5298,"West Babylon, NY, United States",-73.354287,40.718155,2
"Bob Damron's Address Book",1983,5298,"West Covina, CA, United States",-117.9389526,34.0686208,1
"Bob Damron's Address Book",1983,5298,"West Hempstead, NY, United States",-73.6501295,40.7048242,1
"Bob Damron's Address Book",1983,5298,"West New York, NJ, United States",-74.0143064,40.7878788,1
"Bob Damron's Address Book",1983,5298,"West Palm Beach, FL, United States",-80.0533746,26.7153424,12
"Bob Damron's Address Book",1983,5298,"Westport, CT, United States",-73.3579049,41.1414717,2
"Bob Damron's Address Book",1983,5298,"Westtown, NY, United States",-74.5398821,41.336761,1
"Bob Damron's Address Book",1983,5298,"Weymouth, MA, United States",-70.9410356,42.2180724,1
"Bob Damron's Address Book",1983,5298,"Wheeling, WV, United States",-80.7209149,40.0639616,2
"Bob Damron's Address Book",1983,5298,"White Plains, NY, United States",-73.7629097,41.0339862,3
"Bob Damron's Address Book",1983,5298,"Wichita Falls, TX, United States",-98.4933873,33.9137085,8
"Bob Damron's Address Book",1983,5298,"Wichita, KS, United States",-97.330053,37.6871761,9
"Bob Damron's Address Book",1983,5298,"Wilkes-Barre, PA, United States",-75.8813075,41.2459149,3
"Bob Damron's Address Book",1983,5298,"Williamstown, MA, United States",-73.2036898,42.7120196,2
"Bob Damron's Address Book",1983,5298,"Willimsburg, VA, United States",-76.7074571,37.2707022,2
"Bob Damron's Address Book",1983,5298,"Wilmington, CA, United States",-118.2633204,33.7911608,2
"Bob Damron's Address Book",1983,5298,"Wilmington, DE, United States",-75.5483909,39.744655,9
"Bob Damron's Address Book",1983,5298,"Wilmington, NC, United States",-77.8868117,34.2103894,2
"Bob Damron's Address Book",1983,5298,"Winfield, KS, United States",-96.9955918,37.2397486,1
"Bob Damron's Address Book",1983,5298,"Winston-Salem, NC, United States",-80.244216,36.0998596,5
"Bob Damron's Address Book",1983,5298,"Winter Park, FL, United States",-81.3392352,28.5999998,2
"Bob Damron's Address Book",1983,5298,"Wood River, IL, United States",-90.0976069,38.861159,2
"Bob Damron's Address Book",1983,5298,"Woodbridge, NJ, United States",-74.2846022,40.5575986,3
"Bob Damron's Address Book",1983,5298,"Woodside, NY, United States",-73.9068858,40.7532704,1
"Bob Damron's Address Book",1983,5298,"Woodstock, NY, United States",-74.1181971,42.0409247,1
"Bob Damron's Address Book",1983,5298,"Wooster, OH, United States",-81.9399145,40.798237,1
"Bob Damron's Address Book",1983,5298,"Worcester, MA, United States",-71.8022934,42.2625932,11
"Bob Damron's Address Book",1983,5298,"Wrightstown, NJ, United States",-74.6179344,40.0362241,2
"Bob Damron's Address Book",1983,5298,"Yachats, OR, United States",-124.1048418,44.3112312,1
"Bob Damron's Address Book",1983,5298,"Yakima, WA, United States",-120.5060955,46.6022299,3
"Bob Damron's Address Book",1983,5298,"Yankton, SD, United States",-97.3972813,42.8711088,1
"Bob Damron's Address Book",1983,5298,"Ybor City, FL, United States",-82.4223063,27.9703121,2
"Bob Damron's Address Book",1983,5298,"Yonkers, NY, United States",-73.8987469,40.9312099,1
"Bob Damron's Address Book",1983,5298,"York, PA, United States",-76.727745,39.9625984,8
"Bob Damron's Address Book",1983,5298,"Yorktown, NY, United States",-73.8183804,41.2625965,1
"Bob Damron's Address Book",1983,5298,"Youngstown, OH, United States",-80.6495194,41.0997803,8
"Bob Damron's Address Book",1983,5298,"Ypsilanti, MI, United States",-83.6129939,42.2411499,1
"Bob Damron's Address Book",1983,5298,"Yuma, AZ, United States",-114.6276916,32.6926512,10
"Gaia's Guide",1981,2055,", AR, United States",NA,NA,2
"Gaia's Guide",1981,2055,", AZ, United States",NA,NA,1
"Gaia's Guide",1981,2055,", CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,", ME, United States",NA,NA,1
"Gaia's Guide",1981,2055,", VA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Abilene, TX, United States",-99.7331439,32.4487364,1
"Gaia's Guide",1981,2055,"Akron, OH, United States",-81.5188377,41.081199,9
"Gaia's Guide",1981,2055,"Albany, NY, United States",-73.7562317,42.6525793,6
"Gaia's Guide",1981,2055,"Albuquerque, NM, United States",-106.650422,35.0843859,6
"Gaia's Guide",1981,2055,"Alexandria, LA, United States",-92.4451371,31.3112936,3
"Gaia's Guide",1981,2055,"Allentown, PA, United States",-75.4714098,40.6022939,3
"Gaia's Guide",1981,2055,"Allston, MA, United States",-71.1328247,42.3555087,4
"Gaia's Guide",1981,2055,"Amarillo, TX, United States",-101.8312969,35.2219971,1
"Gaia's Guide",1981,2055,"Amherst, MA, United States",-72.5198537,42.3732216,3
"Gaia's Guide",1981,2055,"Anchorage, AK, United States",-149.8996785,61.2175758,19
"Gaia's Guide",1981,2055,"Ann Arbor, MI, United States",-83.7430378,42.2808256,7
"Gaia's Guide",1981,2055,"Antioch, IL, United States",-88.0956396,42.4772418,1
"Gaia's Guide",1981,2055,"Appletown, WI, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Arlington, TX, United States",-97.1080656,32.735687,1
"Gaia's Guide",1981,2055,"Arlington, VA, United States",-77.0909809,38.8816208,1
"Gaia's Guide",1981,2055,"Ashbury Park, NJ, United States",NA,NA,7
"Gaia's Guide",1981,2055,"Ashland, OR, United States",-122.7094767,42.1945758,1
"Gaia's Guide",1981,2055,"Ashville, NC, United States",-82.5514869,35.5950581,3
"Gaia's Guide",1981,2055,"Athens, GA, United States",-83.357567,33.9519347,1
"Gaia's Guide",1981,2055,"Athol, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Atlanta, GA, United States",-84.3876845,33.748752,22
"Gaia's Guide",1981,2055,"Atlantic City, NJ, United States",-74.4229266,39.3642834,8
"Gaia's Guide",1981,2055,"Aubrun, AL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Augusta, ME, United States",-69.7794897,44.3106241,1
"Gaia's Guide",1981,2055,"Aurora, IL, United States",-88.3200715,41.7605849,2
"Gaia's Guide",1981,2055,"Austin, TX, United States",-97.7430608,30.267153,18
"Gaia's Guide",1981,2055,"Baltimore, MD, United States",-76.6121893,39.2903848,17
"Gaia's Guide",1981,2055,"Bangor, ME, United States",-68.7712257,44.8016128,1
"Gaia's Guide",1981,2055,"Bar Harbor, ME, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Bath, ME, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Baton Rouge, LA, United States",-91.1871466,30.4514677,6
"Gaia's Guide",1981,2055,"Bayshore, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Bayville, NY, United States",-73.5620689,40.9106541,1
"Gaia's Guide",1981,2055,"Beaumont, TX, United States",-94.1265562,30.080174,2
"Gaia's Guide",1981,2055,"Belfast, ME, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Belleville, NJ, United States",-74.1500469,40.7936744,1
"Gaia's Guide",1981,2055,"Bellevue, WA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Bellingham, WA, United States",-122.4786854,48.7519112,3
"Gaia's Guide",1981,2055,"Bellmore, NY, United States",-73.5270709,40.6687125,2
"Gaia's Guide",1981,2055,"Bellows Falls, VT, United States",-72.4439772,43.133411,1
"Gaia's Guide",1981,2055,"Belluve, NE, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Beloit, WI, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Bethany Beach, DE, United States",-75.0551806,38.5395564,1
"Gaia's Guide",1981,2055,"Billings, MT, United States",-108.5006904,45.7832856,1
"Gaia's Guide",1981,2055,"Biloxi, MS, United States",-88.8853078,30.3960318,1
"Gaia's Guide",1981,2055,"Binghamton, NY, United States",-75.9179738,42.0986867,4
"Gaia's Guide",1981,2055,"Birmingham, AL, United States",-86.8103567,33.5185892,4
"Gaia's Guide",1981,2055,"Bloomington, IN, United States",-86.5263857,39.165325,5
"Gaia's Guide",1981,2055,"Boise, ID, United States",-116.2023137,43.6150186,3
"Gaia's Guide",1981,2055,"Boston, MA, United States",-71.0588801,42.3600825,5
"Gaia's Guide",1981,2055,"Boulder, CO, United States",-105.2705456,40.0149856,3
"Gaia's Guide",1981,2055,"Branford, CT, United States",NA,NA,5
"Gaia's Guide",1981,2055,"Brattleboro, VT, United States",-72.5578678,42.8509152,2
"Gaia's Guide",1981,2055,"Bridgeport, PA, United States",-75.3451838,40.1051084,1
"Gaia's Guide",1981,2055,"Bronx, NY, United States",-73.8648268,40.8447819,1
"Gaia's Guide",1981,2055,"Brooklyn, NY, United States",-73.9441579,40.6781784,6
"Gaia's Guide",1981,2055,"Broome County, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Buffalo, NY, United States",-78.8783689,42.8864468,8
"Gaia's Guide",1981,2055,"Burlington, VT, United States",-73.212072,44.4758825,3
"Gaia's Guide",1981,2055,"Calumet City, IL, United States",-87.5294871,41.6155909,5
"Gaia's Guide",1981,2055,"Cambridge, MA, United States",-71.1097335,42.3736158,20
"Gaia's Guide",1981,2055,"Camden, NJ, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Canton, OH, United States",-81.378447,40.7989473,2
"Gaia's Guide",1981,2055,"Carbondale, IL, United States",-89.2167501,37.7272727,2
"Gaia's Guide",1981,2055,"Casper, WY, United States",-106.2980824,42.848709,1
"Gaia's Guide",1981,2055,"Cedar Rapids, IA, United States",-91.6656232,41.9778795,5
"Gaia's Guide",1981,2055,"Central Fall, RI, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Chambersburg, PA, United States",-77.6611022,39.9375911,1
"Gaia's Guide",1981,2055,"Champaign, IL, United States",-88.2433829,40.1164204,3
"Gaia's Guide",1981,2055,"Chapel Hill, NC, United States",-79.0558445,35.9131996,3
"Gaia's Guide",1981,2055,"Charlestown (WV), WV, United States",NA,NA,3
"Gaia's Guide",1981,2055,"Charlestown, SC, United States",NA,NA,3
"Gaia's Guide",1981,2055,"Charlotte, NC, United States",-80.8431267,35.2270869,10
"Gaia's Guide",1981,2055,"Chattanooga, TN, United States",-85.3093995,35.0457984,3
"Gaia's Guide",1981,2055,"Cherry Hill, NJ, United States",-75.0246312,39.926813,2
"Gaia's Guide",1981,2055,"Chester, PA, United States",-75.3557457,39.849557,1
"Gaia's Guide",1981,2055,"Cheyenne, WY, United States",-104.8202462,41.1399814,3
"Gaia's Guide",1981,2055,"Chicago, IL, United States",-87.6297982,41.8781136,56
"Gaia's Guide",1981,2055,"Chicopee, MA, United States",-72.6078672,42.1487043,1
"Gaia's Guide",1981,2055,"Cincinnati, OH, United States",-84.5120196,39.1031182,10
"Gaia's Guide",1981,2055,"Clarksburg (WV), WV, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Clarksburg, VA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Clearwater, FL, United States",-82.7958948,27.9655722,2
"Gaia's Guide",1981,2055,"Cleveland, OH, United States",-81.6943605,41.49932,19
"Gaia's Guide",1981,2055,"Coca, FL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Coconut Grove, FL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Colorado Springs, CO, United States",-104.8213634,38.8338816,5
"Gaia's Guide",1981,2055,"Columbia, MD, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Columbia, MO, United States",-92.3340724,38.9517053,4
"Gaia's Guide",1981,2055,"Columbia, SC, United States",-81.0348144,34.0007104,7
"Gaia's Guide",1981,2055,"Columbus, OH, United States",-82.9987942,39.9611755,9
"Gaia's Guide",1981,2055,"Concord, NH, United States",-71.5375718,43.2081366,1
"Gaia's Guide",1981,2055,"Contookook, NH, United States",NA,NA,3
"Gaia's Guide",1981,2055,"Copiaque, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Covington, KY, United States",-84.5085536,39.0836712,1
"Gaia's Guide",1981,2055,"Craryville, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Cresson, PA, United States",-78.5916837,40.4597938,3
"Gaia's Guide",1981,2055,"Culver City, CA, United States",-118.3964665,34.0211224,1
"Gaia's Guide",1981,2055,"Cupertino, CA, United States",-122.0321823,37.3229978,1
"Gaia's Guide",1981,2055,"Dallas, TX, United States",-96.7969879,32.7766642,13
"Gaia's Guide",1981,2055,"Dania, FL, United States",-80.1439343,26.052311,2
"Gaia's Guide",1981,2055,"Dayton, OH, United States",-84.1916069,39.7589478,8
"Gaia's Guide",1981,2055,"Daytona Beach, FL, United States",-81.0228331,29.2108147,5
"Gaia's Guide",1981,2055,"Deer Park, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Dekalb, IL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Denton, TX, United States",-97.1330683,33.2148412,8
"Gaia's Guide",1981,2055,"Denver, CO, United States",-104.990251,39.7392358,16
"Gaia's Guide",1981,2055,"Des Moines, IA, United States",-93.6249522,41.5868417,5
"Gaia's Guide",1981,2055,"Detroit, MI, United States",-83.0457538,42.331427,6
"Gaia's Guide",1981,2055,"Dewey Beach, DE, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Dover, NJ, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Duncansville, PA, United States",-78.433903,40.4234058,1
"Gaia's Guide",1981,2055,"Durham, NC, United States",-78.898619,35.9940329,1
"Gaia's Guide",1981,2055,"Durham, NH, United States",NA,NA,1
"Gaia's Guide",1981,2055,"East Meadow, NY, United States",-73.5590157,40.7139898,1
"Gaia's Guide",1981,2055,"East Orange, NJ, United States",-74.2048677,40.767323,1
"Gaia's Guide",1981,2055,"East St. Louis, IL, United States",-90.1506465,38.624514,3
"Gaia's Guide",1981,2055,"Easthampton, NY, United States",NA,NA,3
"Gaia's Guide",1981,2055,"Easton, PA, United States",-75.2207323,40.688432,3
"Gaia's Guide",1981,2055,"El Sobrante, CA, United States",-122.2952474,37.9771452,1
"Gaia's Guide",1981,2055,"Elizabeth, NJ, United States",-74.2107006,40.6639916,2
"Gaia's Guide",1981,2055,"Elizabeth, PA, United States",-79.8897706,40.2692367,1
"Gaia's Guide",1981,2055,"Elmira, NY, United States",-76.8077338,42.0897965,1
"Gaia's Guide",1981,2055,"Erie, PA, United States",-80.085059,42.1292241,5
"Gaia's Guide",1981,2055,"Eugene, OR, United States",-123.0867536,44.0520691,16
"Gaia's Guide",1981,2055,"Eureka, CA, United States",-124.1636729,40.8020712,2
"Gaia's Guide",1981,2055,"Evanston, IL, United States",-87.6876969,42.0450722,1
"Gaia's Guide",1981,2055,"Evansville, IL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Fargo, ND, United States",-96.7898034,46.8771863,1
"Gaia's Guide",1981,2055,"Fire Island, NY, United States",-73.1459474,40.6475997,7
"Gaia's Guide",1981,2055,"Flint, MI, United States",-83.6874562,43.0125274,1
"Gaia's Guide",1981,2055,"Floral Park, NY, United States",-73.7048532,40.7237133,1
"Gaia's Guide",1981,2055,"Forest Park, IL, United States",-87.81367,41.8794758,2
"Gaia's Guide",1981,2055,"Forestville, CA, United States",-122.8902721,38.4735237,2
"Gaia's Guide",1981,2055,"Fort Collins, CO, United States",-105.084423,40.5852602,1
"Gaia's Guide",1981,2055,"Fort Lauderdale, FL, United States",NA,NA,17
"Gaia's Guide",1981,2055,"Fort Lee, NJ, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Fort Myers Beach, FL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Fort Myers, FL, United States",NA,NA,2
