"publication","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book","Bryan, TX",17,0.00935391929218342,302
"Bob Damron's Address Book","Bryte, CA",29,0.0159566858513717,290
"Bob Damron's Address Book","Buckhead, GA",2,0.00110046109319805,317
"Bob Damron's Address Book","Buckley, IL",4,0.0022009221863961,315
"Bob Damron's Address Book","Bucyrus, OH",2,0.00110046109319805,317
"Bob Damron's Address Book","Buena Park, CA",26,0.0143059942115746,293
"Bob Damron's Address Book","Buena Vista, CO",1,0.000550230546599025,318
"Bob Damron's Address Book","Buffalo, NY",659,0.362601930208757,55
"Bob Damron's Address Book","Bullhead City, AZ",15,0.00825345819898538,304
"Bob Damron's Address Book","Burbank, CA",48,0.0264110662367532,271
"Bob Damron's Address Book","Burlingame, CA",9,0.00495207491939123,310
"Bob Damron's Address Book","Burlington, IA",50,0.0275115273299513,269
"Bob Damron's Address Book","Burlington, VT",290,0.159566858513717,114
"Bob Damron's Address Book","Burns, OR",4,0.0022009221863961,315
"Bob Damron's Address Book","Burtonsville, MD",10,0.00550230546599025,309
"Bob Damron's Address Book","Butler, GA",1,0.000550230546599025,318
"Bob Damron's Address Book","Butler, NJ",4,0.0022009221863961,315
"Bob Damron's Address Book","Butler, PA",22,0.0121050720251785,297
"Bob Damron's Address Book","Butte, MT",85,0.0467695964609171,234
"Bob Damron's Address Book","Byfield, MA",2,0.00110046109319805,317
"Bob Damron's Address Book","CA, United States",4,0.0022009221863961,315
"Bob Damron's Address Book","CO, United States",7,0.00385161382619318,312
"Bob Damron's Address Book","CT, United States",1,0.000550230546599025,318
"Bob Damron's Address Book","Cabo Rojo, PR",2,0.00110046109319805,317
"Bob Damron's Address Book","Caguas, PR",8,0.0044018443727922,311
"Bob Damron's Address Book","Caldwell, ID",18,0.00990414983878245,301
"Bob Damron's Address Book","Caldwell, TX",3,0.00165069163979707,316
"Bob Damron's Address Book","Calexico, CA",10,0.00550230546599025,309
"Bob Damron's Address Book","Caliente, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Calistoga, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Calumet City, IL",171,0.0940894234684333,168
"Bob Damron's Address Book","Calvert, TX",1,0.000550230546599025,318
"Bob Damron's Address Book","Cambria, CA",7,0.00385161382619318,312
"Bob Damron's Address Book","Cambridge, MA",151,0.0830848125364528,177
"Bob Damron's Address Book","Camden, ME",10,0.00550230546599025,309
"Bob Damron's Address Book","Camden, NJ",58,0.0319133717027434,261
"Bob Damron's Address Book","Camden, SC",2,0.00110046109319805,317
"Bob Damron's Address Book","Campbell, CA",11,0.00605253601258927,308
"Bob Damron's Address Book","Campbellsville, KY",41,0.02255945241056,278
"Bob Damron's Address Book","Canaseraga, NY",4,0.0022009221863961,315
"Bob Damron's Address Book","Candler, NC",2,0.00110046109319805,317
"Bob Damron's Address Book","Canoga Park, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Canon, GA",1,0.000550230546599025,318
"Bob Damron's Address Book","Canton, MI",1,0.000550230546599025,318
"Bob Damron's Address Book","Canton, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Canton, OH",224,0.123251642438182,143
"Bob Damron's Address Book","Canton, TX",1,0.000550230546599025,318
"Bob Damron's Address Book","Canutillo, TX",4,0.0022009221863961,315
"Bob Damron's Address Book","Canyon, TX",6,0.00330138327959415,313
"Bob Damron's Address Book","Cape Canaveral, FL",29,0.0159566858513717,290
"Bob Damron's Address Book","Cape Charles, VA",30,0.0165069163979708,289
"Bob Damron's Address Book","Cape Cod, MA",23,0.0126553025717776,296
"Bob Damron's Address Book","Cape Coral, FL",4,0.0022009221863961,315
"Bob Damron's Address Book","Cape Elizabeth, ME",1,0.000550230546599025,318
"Bob Damron's Address Book","Cape Girardeau, MO",24,0.0132055331183766,295
"Bob Damron's Address Book","Cape May, NJ",21,0.0115548414785795,298
"Bob Damron's Address Book","Capistrano Beach, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Capital District, NY",28,0.0154064553047727,291
"Bob Damron's Address Book","Capitol Reef, UT",11,0.00605253601258927,308
"Bob Damron's Address Book","Captain Cook, HI",31,0.0170571469445698,288
"Bob Damron's Address Book","Captain Cook, Hawaii, HI",24,0.0132055331183766,295
"Bob Damron's Address Book","Carbondale, IL",99,0.0544728241133035,222
"Bob Damron's Address Book","Carbondale, PA",3,0.00165069163979707,316
"Bob Damron's Address Book","Carbondle, IL",4,0.0022009221863961,315
"Bob Damron's Address Book","Caribou, ME",41,0.02255945241056,278
"Bob Damron's Address Book","Carle Place, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Carlsbad, NM",6,0.00330138327959415,313
"Bob Damron's Address Book","Carmel, CA",33,0.0181576080377678,286
"Bob Damron's Address Book","Carmichael, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Carrier Circle, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Carrollton, GA",13,0.00715299710578732,306
"Bob Damron's Address Book","Carson City, NV",35,0.0192580691309659,284
"Bob Damron's Address Book","Carthegena, OH",7,0.00385161382619318,312
"Bob Damron's Address Book","Carthegna, OH",1,0.000550230546599025,318
"Bob Damron's Address Book","Carversville, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Casa Grande, AZ",9,0.00495207491939123,310
"Bob Damron's Address Book","Cascade, ID",3,0.00165069163979707,316
"Bob Damron's Address Book","Cashiers, NC",1,0.000550230546599025,318
"Bob Damron's Address Book","Casper, WY",55,0.0302626800629464,264
"Bob Damron's Address Book","Casselberry, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Castle Danger, MN",1,0.000550230546599025,318
"Bob Damron's Address Book","Castro Village, CA",84,0.0462193659143181,235
"Bob Damron's Address Book","Castro Village- S.F., CA",12,0.0066027665591883,307
"Bob Damron's Address Book","Castroville, CA",8,0.0044018443727922,311
"Bob Damron's Address Book","Cathedral City, CA",172,0.0946396540150323,167
"Bob Damron's Address Book","Catonsville, MD",1,0.000550230546599025,318
"Bob Damron's Address Book","Catskill Mtns, NY",37,0.0203585302241639,282
"Bob Damron's Address Book","Catskill Mtns., NY",7,0.00385161382619318,312
"Bob Damron's Address Book","Catskills, NY",21,0.0115548414785795,298
"Bob Damron's Address Book","Cave City, KY",3,0.00165069163979707,316
"Bob Damron's Address Book","Cave Creek, AZ",2,0.00110046109319805,317
"Bob Damron's Address Book","Cayce, SC",1,0.000550230546599025,318
"Bob Damron's Address Book","Cazadero, CA",5,0.00275115273299512,314
"Bob Damron's Address Book","Cedar Crest, NM",2,0.00110046109319805,317
"Bob Damron's Address Book","Cedar Falls, IA",8,0.0044018443727922,311
"Bob Damron's Address Book","Cedar Rapids, IA",180,0.0990414983878245,163
"Bob Damron's Address Book","Center Harbor, NH",2,0.00110046109319805,317
"Bob Damron's Address Book","Center Moriches, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Central Falls, RI",14,0.00770322765238635,305
"Bob Damron's Address Book","Centralia, IL",1,0.000550230546599025,318
"Bob Damron's Address Book","Centralia, WA",4,0.0022009221863961,315
"Bob Damron's Address Book","Centre Harbor, NH",12,0.0066027665591883,307
"Bob Damron's Address Book","Centreville, IL",3,0.00165069163979707,316
"Bob Damron's Address Book","Century City, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Chambersburg, PA",13,0.00715299710578732,306
"Bob Damron's Address Book","Champaign, IL",145,0.0797834292568586,183
"Bob Damron's Address Book","Champaign/Urbana, IL",62,0.0341142938891396,257
"Bob Damron's Address Book","Chapel Hill, NC",138,0.0759318154306654,190
"Bob Damron's Address Book","Charlemont, MA",10,0.00550230546599025,309
"Bob Damron's Address Book","Charleston, SC",434,0.238800057223977,84
"Bob Damron's Address Book","Charleston, WV",233,0.128203717357573,138
"Bob Damron's Address Book","Charlestown Village, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Charlestown, NH",1,0.000550230546599025,318
"Bob Damron's Address Book","Charlestown, WV",48,0.0264110662367532,271
"Bob Damron's Address Book","Charlotte Amalie, St. Thomas, VI",139,0.0764820459772645,189
"Bob Damron's Address Book","Charlotte Amalie, VI",23,0.0126553025717776,296
"Bob Damron's Address Book","Charlotte, NC",738,0.40607014339008,48
"Bob Damron's Address Book","Charlottesville, NC",31,0.0170571469445698,288
"Bob Damron's Address Book","Charlottesville, VA",117,0.0643769739520859,206
"Bob Damron's Address Book","Charlottsville, VA",3,0.00165069163979707,316
"Bob Damron's Address Book","Charlottte Amalie, VI",3,0.00165069163979707,316
"Bob Damron's Address Book","Chatanooga, TN",9,0.00495207491939123,310
"Bob Damron's Address Book","Chattanooga, TN",225,0.123801872984781,142
"Bob Damron's Address Book","Chauncey, OH",1,0.000550230546599025,318
"Bob Damron's Address Book","Chautauqua County, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Chelan, WA",9,0.00495207491939123,310
"Bob Damron's Address Book","Chelsea, MA",7,0.00385161382619318,312
"Bob Damron's Address Book","Chelsea, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Cherokee, IA",1,0.000550230546599025,318
"Bob Damron's Address Book","Cherry Grove, NY",6,0.00330138327959415,313
"Bob Damron's Address Book","Cherry Hill, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Cherry Hill, NJ",53,0.0291622189697483,266
"Bob Damron's Address Book","Cherry Valley, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Cherry Valley, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Chester, OH",1,0.000550230546599025,318
"Bob Damron's Address Book","Chester, PA",8,0.0044018443727922,311
"Bob Damron's Address Book","Chester, VT",3,0.00165069163979707,316
"Bob Damron's Address Book","Chesterfield, VA",3,0.00165069163979707,316
"Bob Damron's Address Book","Chesterfield, VT",2,0.00110046109319805,317
"Bob Damron's Address Book","Chesterson, IN",1,0.000550230546599025,318
"Bob Damron's Address Book","Chesterton, IN",6,0.00330138327959415,313
"Bob Damron's Address Book","Cheyenne, WY",144,0.0792331987102596,184
"Bob Damron's Address Book","Chicago Heights, IL",1,0.000550230546599025,318
"Bob Damron's Address Book","Chicago, IL",3708,2.04025486678918,2
"Bob Damron's Address Book","Chicago- Near North Side, IL",4,0.0022009221863961,315
"Bob Damron's Address Book","Chicago- New Town, IL",4,0.0022009221863961,315
"Bob Damron's Address Book","Chicago-North Side, IL",4,0.0022009221863961,315
"Bob Damron's Address Book","Chicago-South Side, IL",10,0.00550230546599025,309
"Bob Damron's Address Book","Chicago–Near North, IL",35,0.0192580691309659,284
"Bob Damron's Address Book","Chicago–New Town, IL",56,0.0308129106095454,263
"Bob Damron's Address Book","Chicago–North Side, IL",26,0.0143059942115746,293
"Bob Damron's Address Book","Chicago–South Side, IL",5,0.00275115273299512,314
"Bob Damron's Address Book","Chico, CA",88,0.0484202881007142,232
"Bob Damron's Address Book","Chicopee, MA",8,0.0044018443727922,311
"Bob Damron's Address Book","Chillicothe, OH",8,0.0044018443727922,311
"Bob Damron's Address Book","Chimayo, NM",5,0.00275115273299512,314
"Bob Damron's Address Book","Chipita Park, CO",1,0.000550230546599025,318
"Bob Damron's Address Book","Chittenango, NY",4,0.0022009221863961,315
"Bob Damron's Address Book","Chocorua, NH",18,0.00990414983878245,301
"Bob Damron's Address Book","Christensted, VI",1,0.000550230546599025,318
"Bob Damron's Address Book","Christiansburg, VA",2,0.00110046109319805,317
"Bob Damron's Address Book","Christiansted, St Croix, VI",2,0.00110046109319805,317
"Bob Damron's Address Book","Christiansted, St. Croix, VI",33,0.0181576080377678,286
"Bob Damron's Address Book","Christiansted, VI",5,0.00275115273299512,314
"Bob Damron's Address Book","Chugiak, AK",1,0.000550230546599025,318
"Bob Damron's Address Book","Chula Vista, CA",24,0.0132055331183766,295
"Bob Damron's Address Book","Cicero, IL",2,0.00110046109319805,317
"Bob Damron's Address Book","Cincinatti, OH",29,0.0159566858513717,290
"Bob Damron's Address Book","Cincinnati, OH",780,0.42917982634724,44
"Bob Damron's Address Book","Ciudad Juarez, Mexico",7,0.00385161382619318,312
"Bob Damron's Address Book","Ciudad Juarez, TX",3,0.00165069163979707,316
"Bob Damron's Address Book","Clam Gulch, AK",1,0.000550230546599025,318
"Bob Damron's Address Book","Clare, MI",11,0.00605253601258927,308
"Bob Damron's Address Book","Claremore, OK",8,0.0044018443727922,311
"Bob Damron's Address Book","Clarksburg, WV",9,0.00495207491939123,310
"Bob Damron's Address Book","Clarksville, IN",8,0.0044018443727922,311
"Bob Damron's Address Book","Clarksville, TN",53,0.0291622189697483,266
"Bob Damron's Address Book","Claymont, DE",3,0.00165069163979707,316
"Bob Damron's Address Book","Clayton, MO",2,0.00110046109319805,317
"Bob Damron's Address Book","Clear Lake Oaks, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Clear Lake, CA",82,0.04511890482112,237
"Bob Damron's Address Book","Clearlake Oaks, CA",6,0.00330138327959415,313
"Bob Damron's Address Book","Clearlake, CA",41,0.02255945241056,278
"Bob Damron's Address Book","Clearwater, FL",139,0.0764820459772645,189
"Bob Damron's Address Book","Cleveland Heights, OH",13,0.00715299710578732,306
"Bob Damron's Address Book","Cleveland Hts, OH",2,0.00110046109319805,317
"Bob Damron's Address Book","Cleveland, OH",1341,0.737859162989293,24
"Bob Damron's Address Book","Cleveland, TN",3,0.00165069163979707,316
"Bob Damron's Address Book","Cliffside Park, NJ",8,0.0044018443727922,311
"Bob Damron's Address Book","Clifton Forge, VA",3,0.00165069163979707,316
"Bob Damron's Address Book","Clifton Park, NY",13,0.00715299710578732,306
"Bob Damron's Address Book","Clifton, NJ",19,0.0104543803853815,300
"Bob Damron's Address Book","Clifton, OH",4,0.0022009221863961,315
"Bob Damron's Address Book","Clinton Township, MI",5,0.00275115273299512,314
"Bob Damron's Address Book","Clinton, IA",12,0.0066027665591883,307
"Bob Damron's Address Book","Clinton, MI",2,0.00110046109319805,317
"Bob Damron's Address Book","Clinton, WI",3,0.00165069163979707,316
"Bob Damron's Address Book","Clio, MI",1,0.000550230546599025,318
"Bob Damron's Address Book","Cloudcroft, NM",2,0.00110046109319805,317
"Bob Damron's Address Book","Cloverdale, CA",10,0.00550230546599025,309
"Bob Damron's Address Book","Clovis, CA",8,0.0044018443727922,311
"Bob Damron's Address Book","Clovis, NM",33,0.0181576080377678,286
"Bob Damron's Address Book","Coamo, PR",6,0.00330138327959415,313
"Bob Damron's Address Book","Cockeysville, MD",2,0.00110046109319805,317
"Bob Damron's Address Book","Cocoa Beach, FL",126,0.0693290488714771,199
"Bob Damron's Address Book","Cocoa, FL",3,0.00165069163979707,316
"Bob Damron's Address Book","Coconut Grove, FL",8,0.0044018443727922,311
"Bob Damron's Address Book","Coconut Plantation, Kauai, HI",1,0.000550230546599025,318
"Bob Damron's Address Book","Coeur D'Alene, ID",1,0.000550230546599025,318
"Bob Damron's Address Book","Coeur D'alene, ID",14,0.00770322765238635,305
"Bob Damron's Address Book","Coffeyville, KS",1,0.000550230546599025,318
"Bob Damron's Address Book","Cold Spring, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Coldwater, MI",4,0.0022009221863961,315
"Bob Damron's Address Book","Colebrook, NH",3,0.00165069163979707,316
"Bob Damron's Address Book","College Park, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","College Park, GA",10,0.00550230546599025,309
"Bob Damron's Address Book","College Park, MD",32,0.0176073774911688,287
"Bob Damron's Address Book","College Station, TX",45,0.0247603745969561,274
"Bob Damron's Address Book","Collegeville, PA",7,0.00385161382619318,312
"Bob Damron's Address Book","Collingswood, NJ",13,0.00715299710578732,306
"Bob Damron's Address Book","Collingwood, NJ",1,0.000550230546599025,318
"Bob Damron's Address Book","Collinsville, CT",4,0.0022009221863961,315
"Bob Damron's Address Book","Coloma, MI",8,0.0044018443727922,311
"Bob Damron's Address Book","Colonial Beach, VA",5,0.00275115273299512,314
"Bob Damron's Address Book","Colony, KS",2,0.00110046109319805,317
"Bob Damron's Address Book","Colorado Springs, CO",339,0.186528155297069,105
"Bob Damron's Address Book","Colrain, MA",2,0.00110046109319805,317
"Bob Damron's Address Book","Colrain, ME",1,0.000550230546599025,318
"Bob Damron's Address Book","Columbia City, IN",1,0.000550230546599025,318
"Bob Damron's Address Book","Columbia Hills, NH",1,0.000550230546599025,318
"Bob Damron's Address Book","Columbia, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Columbia, MD",9,0.00495207491939123,310
"Bob Damron's Address Book","Columbia, MO",212,0.116648875878993,148
"Bob Damron's Address Book","Columbia, NC",3,0.00165069163979707,316
"Bob Damron's Address Book","Columbia, SC",401,0.220642449186209,91
"Bob Damron's Address Book","Columbus, FL",3,0.00165069163979707,316
"Bob Damron's Address Book","Columbus, GA",172,0.0946396540150323,167
"Bob Damron's Address Book","Columbus, IN",24,0.0132055331183766,295
