"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"Long Beach Gay Center","Centers","2025 East 10th Stree","Long Beach","CA","2025 East 10th Street;fel. 434-3089","***","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Garden City Cafe","Restaurants","2209 East Broadway","Long Beach","CA","y;fel. 439-4131. Open every day till 3pm.
Specializing in omellettes and salads","*","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gazebo Cafe","Bar/Restaurant","674 Redondo Ave","Long Beach","CA","4-Tel. 434-9921. Wine bar, happy hours
Mon,WedsTh & Fri.-omelettes, home baking, hamburgers and a 24 hour restaurant.
Sunday champagne buffet brunch.","**","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Tee Cee's","Bar/Restaurant","558 East Willow Street","Long Beach","CA","RTel. 426-6609","*","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Chelsea Bookstore","Bookstore","2121 East Broadway","Long Beach","CA","Tel. 434 2220. Alternative bookstore,
wide selection of lesbian and gay books, women's studies and women's music. They
sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Dodd's Books","Bookstore","4818 East 2nd Street","Long Beach","CA","Tel. 438-9948. Feminist, lesbian and gay
titles. They sell GAIA'S GUIDE","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Hotel Lynford","Hotels/Motels/Guesthouses","612 W. 3rd Street.","Long Beach","CA","Tel. 437-4830. Hotel/bed and breakfast.
Rooms with private bath, lounge. Some pets are allowed. All gay people
welcome. Owned by 2 very nice women, say'hl' to Mary and Linda from GAIA.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Community Yellow Pages","Publications","1314 Temalne. ","Los Angeles","CA","Tel. 939-1200","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Gay Communities Directory","Publications","7985 Santa Monica Boulevard - Suite 109","Los Angeles","CA","","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Women's Yellow Pages","Publications","PO Box 66093;90066","Los Angeles","CA","Tel. 398-5761. $6.00-on sale
at most bookstores listed in GAIA'S GUIDE.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"L.A. Women's Exchange ","Services","","Los Angeles","CA","Taped message for women's events. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Lady Limousine","Services","","Los Angeles","CA","'Tel. (213)540-8582-pager no. 96145","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Homosexual Information Center","Services","6758 Hollywood Blvd. Hollywood","Los Angeles","CA","Tel. 464-8431. Data files and library/bibliography/newsletter etc.-
Phone for appointment. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Women's Referral Service","Services","","Los Angeles","CA",": Tel. 995-6646. Free referrals for services and
products. Professional women's network.-Area Code: (818)","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"'Babs' Plush Pony","Bars","5261 Alhambra","Los Angeles","CA","Tel. 226-9302","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Cheers","Bars"," 10700 Vanowen ","Los Angeles","CA","Tel. {818)506-1998. Small dance
floor/occasional live entertainment/pool table. 
","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Entre Nous","Bars","2214 Stoner Ave","Los Angeles","CA","West L.A,Tel. 851-9094. Private club. Open Thurs/Fri. & Sat. till 3am. $3.00 cover charge on weekends.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Flamingo","Bars","3626 Sunset Blvd","Los Angeles","CA","Tel. 666-3736. Spectacular tropical garden/Sunday afternoon garden barbecues/dancing nightly. About as highly recommended as you can get.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Gent's","Bars"," 2380 North Gary Avenue","Los Angeles","CA","Tel. 593-2466","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Mi Wei ","Bars","11513 Washington Blvd","Los Angeles","CA","Tel. 391-9262. Dance bar/pool
tables/mixed ages and races. An old-timer still getting many letters of
recommendation. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","TRUE","FALSE","manual"
"Oxwood Inn","Bars","13713 Oxnard St","Los Angeles","CA","Tel. 997-9666. Cocktails and dancing. Private parking-entrance in the rear.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Papa Bear's ","Bars"," 1101 South Prairie Ave.(lnglewood)","Los Angeles","CA","Tel. 677-3340","**","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Peanuts Disco","Bars","7969 Santa Monica Blvd (West Hollywood)","Los Angeles","CA","Tel. 654-0280. Ultra
loud disco, young crowd, some straight types, but a real old timer, attracts some
star-lettes & recommended, but not for a quiet chat. ","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Rumors","Bars","10622 Magnolia Blvd ","Los Angeles","CA","Tel. 506-9651. Cocktail
bar/outdoor patio. Recommended. ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Big Horn","Bars","4882 Lankershim Blvd","Los Angeles","CA","Tel. 760-9792. An old-timer still going strong.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Connection","Bars","4363 Sepulveda Blvd","Los Angeles","CA"," (Culver City);90230'Tel. (213)391-6817. Dancing/fireplace/cocktails/big screen-cable tv. Open every day noon-2am. Opened Feb., 1985.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The New Palms","Bars","8572 Santa Monica Blvd.(West Hollywood)","Los Angeles","CA","Old-timer still going
strong. Tel. 652-6188 ","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Playroom","Bars","2036 West Manchester.","Los Angeles","CA","Tel. 758-7115","***","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Transfer ","Bars","2214 Stoner Ave","Los Angeles","CA","'-Tel. (213)478-1624. Women's night is
Weds-otherwise a men's bar.","(****)","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Unicorn","Bars"," 12821 Venice Blvd","Los Angeles","CA"," Tel. 398-8626.","*","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Affirmation","Religious Groups","","Los Angeles","CA","Tel. 255-7251. Gay mormons. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Dignity/Los Angeles","Religious Groups","","Los Angeles","CA","Tel. 739-1796","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"M.C.C. In the Valley","Religious Groups","5730 Cahuenga Blvd","Los Angeles","CA","Tel. 762-1133","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Metropolitan Community Church","Religious Groups","1050 South Hill Street","Los Angeles","CA","Tel. 748-0121. Rev.
Elder Jeri Ann Harvey. Services Sunday mornings 10:40am/Sun. eve. 7:30pm/Weds.
Eve. 7:30pm. Tuesday support group for lesbians who have been in jail-7:30pm. Many
more special interest groups and social activities. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Seventh-Day Adventist Kinship International","Religious Groups","","Los Angeles","CA","Tel.
876-2076","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Temple Beth Chayim Chadashim","Religious Groups","6000 West Pico Blvd","Los Angeles","CA","90035. TCI. 931-7023. Jewish.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Church in Ocean Park","Religious Groups","235 Hill Street","Los Angeles","CA","Tel. 399-1631","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"United Lesbian & Gay Christian Scientists ","Religious Groups","","Los Angeles","CA","Tel. 656-9623","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Between the Lines","Feminist Bookstore","9028 Tampa Avenue","Los Angeles","CA","Tel. 701-6758.
Specializing in books for women/non-sexist children's books/small press
publications/unusual cards and gifts","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Bread & Roses","Feminist Bookstore","13812 Ventura Blvd (Sherman Oaks)","Los Angeles","CA","Tel. 986-5376. Carries
material of Interest to women of all social, racial, economic and ethnic
backgrounds. Bulletin board, Info & referrals. Coffee/tea/wine & snacks are
served. Open Mon-Th. 10am-6pm/Frl. 10am-7pm/Sat. 10am-5pm/Sun.
12noon-5pm. They sell GAIA'S GUIDE. ","","","",1985,"FALSE","FALSE","TRUE","FALSE","manual"
"Sisterhood Bookstore","Feminist Bookstore","1351 Westwood Blvd","Los Angeles","CA","Tel. 477-7300 & 473-9090.
Complete selection of feminist and lesbian books/ + pamphlets/
journals/record albums/non-sexist children's book/posters and jewelry. They
sell GAIA'S GUIDE. 
","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Bookworks","Feminist Bookstore","3517 Centlnela Ave","Los Angeles","CA","Tel. (213)398-1932. Carries books of Interest to & about
lesbians/women's studies/social sciences/humanities/new and used
books/posters/women's music/+ poetry reading/academic and political
forums are held there. They sell GAIA'S GUIDE and have been extremely
helpful. Say'hi' from GAIA. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Connexxus Women's Center","Centers","9054 Santa Monica Blvd, West Hollywood","Los Angeles","CA","Tel. (213)859-3960. Open 10am-6pm. Drop-in space/info &
refferal/lesbian mothers support group/spanish speaking lesbian groups/events
calendar. Opened Jan.,1985'due to the overwhelming support of the women of the
community!'. ","****(*)","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Growth House","Centers","5919 Ranchito Ave","Los Angeles","CA","Tel. 787-.1090. General counseling and Psycholtherapy.","***(**)","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"One Institute","Centers","3340 Country Club Dr","Los Angeles","CA","90019'-Tel. (213)735-5252. The oldest gay organization that I know of, now offers courses and resources for gay women as well as men.","***","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Southern California Center For Women's Education & Therapy","Centers","","Los Angeles","CA","Tel. 761-3011. The ideal alternative to the lesbian bar 
scene: socials/raps/parties. ","****(*)","Center","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Woman's Building","Centers","1727 North Spring St","Los Angeles","CA","Tel. 224 2477. Meeting space/gallery and much more. Watch LELSBIAN NEWS events calendar for current schedules.","****(*)","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Rosalind's ","Restaurants","1941 South La Cienega Blvd","Los Angeles","CA","; Tel. (213)559-8816. West African cuisine.
Woman owned and recommended.","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Patio","Restaurants","450 North Robertson Blvd","Los Angeles","CA","Jel. 659-8381. Lunch & dinner daily + Sunday
brunch. ","*","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Frog Pond","Bar/Restaurant","2106 Hyperion (Silverlake","Los Angeles","CA","Tel. 660-6222. Opens about 4pm-midnight
and later. ","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"New York Company Bar & Grill","Bar/Restaurant","2470 Fletcher Drive, Glendale","Los Angeles","CA","Tel. 665-1115.
Very gay but DRESS UP. ","**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Tristan's","Bar/Restaurant","16109 Van Owen at Woodley","Los Angeles","CA","; Tel. (818)997-9282. DJ/lunch
and dinner, outdoor patio.","MGM**","Bar/Restaurant","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Califia Community","Special Interest Groups","PO Box 1034","Los Angeles","CA","Tel. 766-9194. Multi cultural
conferences for women. Age group: 23-60. Apparently these weekends and retreats
are fabulous. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Californians for Individual and Civil Liberties ","Special Interest Groups"," P.O. Box 480336,","Los Angeles","CA","Dedicated to the support of Republican candidates who support the
needs of the gay community. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay & Lesbian Educators of Southern California ","Special Interest Groups","","Los Angeles","CA","Tel. 823-4223","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Gay & Lesbian Latinos Unidos","Special Interest Groups","PO Box 2744","Los Angeles","CA","Tel. 464-7400 ext. 246","","","",1985,"TRUE","FALSE","TRUE","FALSE","manual"
"Great Outdoors","Special Interest Groups","5633 Carpenter, suite A, North Hollywood;9","Los Angeles","CA","Tel.
(818)763-9040 or 841-1094. Gay and lesbian outdoor recreation group with chapters
throughout California & Arizona. Write for newsletter.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"L.A. Business & Professional Association ","Special Interest Groups","","Los Angeles","CA","(BAPA): Tel. 659-6376. Support within the gay/lesbian business community. ","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Log Cabin Club","Special Interest Groups","PO Box 480336","Los Angeles","CA","90048. Gay/lesbian Republicans.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Southern California Physicians for Human Rights ","Special Interest Groups","","Los Angeles","CA","; Tel. 464-7666.","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"Sunset Junction Neighborhood Alliance","Special Interest Groups","PO Box 90026","Los Angeles","CA","Tel. 413-6562. Their street fair each August in support of the gay and lesbian groups attracts a crowd of over 200,000!","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"The Federation of Parents & Friends of Lesbians & Gays","Special Interest Groups","","Los Angeles","CA","Tel. 472-8952","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"West Valley Social Club ","Special Interest Groups","","Los Angeles","CA",": Tel. (818)506-5499. A club for outdoor activities,
restaurant trips, etc. Phone for full details","","","",1985,"TRUE","FALSE","FALSE","FALSE","manual"
"White Women Against Racism","Special Interest Groups","506 Mt. Washington Dr","Los Angeles","CA","90065. Tel. (213) 225-9388. ","","","",1985,"FALSE","FALSE","TRUE","FALSE","manual"
"Feminist Women's Health Center","Health Center","6411 Hollywood Blvd.","Los Angeles","CA",". Tel. 469-4844. Full
lesbian health-care. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Westside Women's Clinic","Health Center"," 1711 Ocean Park Blvd","Los Angeles","CA"," Tel. 450-2191","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Open Quest Institute","Counselling Institute","1305 Alvarado St","Los Angeles","CA","90006-Tel. (213)664-5000. Individual and group counseling, psychotherapist education nd training program/pot. lucks and lesbian'mixers'. AA.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Alcoholism Center For Women","Alcoholism Center","117 S Alvarado St","Los Angeles","CA","90005 Tel. 381-7805. Counseling and a 13-bed recovery home. Socials and all women-al anon groups. Incest-survivors groups,","****(*)","Center","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"The Go-Between","Coffeehouse/Cafe",": 3928 Sunset Blvd. ","Los Angeles","CA"," Tel. 660-3178. Now serving excellent full
meals.","****","Bars, Clubs, Coffeehouses","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"A Different Light","Gay/Lesbian Bookstore","4014 Santa Monica Blvd","Los Angeles","CA","Tel. 668-0629. Lesbian tltles/non!adult' gay titles/women's
studies/magazines and newspapers/buttons/women's music/ + bulletin
board/reading tables. LESBIAN WRITERS SERIES EVERY THIRD SATURDAY
OF THE MONTH AT 8pm. MAIL ORDER SERVICE. They have the COMMUNITY
YELLOW PAGES & GAIA'S GUIDE. Say'hl' from GAIA.-Open Mon.-Sat.
11am-10pm/Sun till 6pm. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Unicorn Bookstore","Gay/Lesbian Bookstore","8940 Santa Monica, L.A.;90069","Los Angeles","CA","Tel. 652-6253.
Gay/lesbian/feminist books + referrals and Info. They sell GAIA'S GUIDE. 
","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"B. Dalton Bookseller","General and Alternative Bookstore","6743 Hollywood Blvd.","Los Angeles","CA","Tel. 469-8191. Lesbian/gay
t1tles/alternat1ve lifestyles section. They sell GAIA'S GUIDE.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Beach Books","General and Alternative Bookstore","1205 Highland Avenue (Manhatten Beach);90266","Los Angeles","CA","Tel. 545-2727
Large women's studies section. Woman-owned. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Chatteron's ","General and Alternative Bookstore",": 1818 North Vermont Ave","Los Angeles","CA",". Tel. 664-3882. Gay & feminist books and
periodicals. They sell GAIA'S GUIDE","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"George Sands Books","General and Alternative Bookstore","8940 Santa Monica, L.A.;90069","Los Angeles","CA","Tel. 858-1648. Feminist/lesbian/gay
titles/ + authors nights. titles/posters/records/gifts, etc. +","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Feminist Wicce","Mail Order","21050 Waveview Drive, Topanga;90290","Los Angeles","CA","Tel. 455-1464.
Matriarchal spiritual center-crafts, tools, supplies. MAIL ORDER ONLY. $2.50
for catalogue. ","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Framing Shop","Framing Shop","12333 A Washington Boulevard·90066","Los Angeles","CA","Tel. 398-8231. Conservation, museum quality, wood and metal, + fr~mlng:
and stretching by friendly, helpful lesbians. Say'hl' from GAIA.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"WOmantours","Travel Agent","5314 North Figueroa St.","Los Angeles","CA","Tel. 255-1115","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Arlene Kraushaar, MA, MFCC","Therapists","642 1/2 North Robertson Blvd, West Hollywood","Los Angeles","CA","Tel. (213)855-0199. Lesbian therapy-
-discuss, heal, and strengthen. Individuals/couples/groups-sliding scale. 
","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Sheila Anderson L.C.S.W.","Therapists","1516 Westwood Blvd","Los Angeles","CA","Tel.
(213)474-5526. Feminist therapy for women, individuals, couples, incest survivors
groups.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
"Words & Numbers ","Business Consultants "," 3924 West Sunset Blvd, Ste","Los Angeles","CA","9-Tel. (213)661-8795.
A woman-owned business designed to help other women with small
businesses. 1) writing/editing/resumes/ads/publications/flyers. 2)
bookeeplng/tax accounting/financial planning. Very helpful, very reliable.","","","",1985,"FALSE","FALSE","FALSE","FALSE","manual"
