"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"M.C.C. ","Religious Group","1335 Fern Street","San Diego","CA","Tel. 239-0714 Many active gay women involved. We have two women deacons and hope to get more women interested in training to become ministers. Their publication is the Prodigal. ","","","",1977,"","","",,"manual"
"Echo House","Emergency Services","108 Ivy ","San Diego","CA","Temporary housing and food. They also attempt to help with finding employment and housing. ","","","",1977,"","","",,"manual"
"Gay Center for Social Services","Gay Center","2250 B Street","San Diego","CA","Tel. 714-232-7528. Very active women's group. A complete range of services and activities. They even sell ""Gaia's Guide""","***(**)","Organizations","",1977,"","","",,"manual"
"The Apartment","Bar","756 Ventura Place","San Diego","CA","On mission beach across from the amusement center. Small, popular, active woman-owned bar.","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Diablo's ","Bar","2533 El Cajon Boulevard","San Diego","CA","What a place to buy Gaia's Guides","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Matador","Bar","4633 Mission Boulevard","San Diego","CA","Tel. 488-9200 Has a very steady clientele of regulars but newcomers get a warm welcome the vibes are always friendly. ","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Hole","Bar","2820 Lytton ","San Diego","CA","Recommended","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Press Room Saloon","Bar","956 Second Avenue","San Diego","CA","Recommended","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Bee Jay's","Bar","750 India Street","San Diego","CA","Tel. 234-6871","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Joanie's Of Course","Bar","","San Diego","CA","El Cajon Boulevard at 21st Street","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Babe's 540 Club","Bar","540 West C Street","San Diego","CA","Tel. 2399-2818","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Ball Express","Bar","4025 Pacific Coast Highway","San Diego","CA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Chee-Chee Club","Bar","929 Broadway","San Diego","CA","Tel 234-4404 Dancing","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Barbary Coast","Bar","2431 Pacific Highway","San Diego","CA","Tel. 233-7359 Dancing","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Mother's Disco","Bar","2501 Kettner Boulevard","San Diego","CA","Tel. 239-4377 ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"King Richard","Restaurants","613 Pearl Street","San Diego","CA","Tel. 454-6592 La Jolla","*","Restaurants","",1977,"","","",,"manual"
"The Book Mark","Feminist Bookstore","4077 Adams Street","San Diego","CA","Tel. 714-280-3901. They sell Gaia's Guide","","","",1977,"","","",,"manual"
"Las Hermanas","Feminist Coffeehouse","4003 Wabash Avenue ","San Diego","CA","Tel. 280-7510. Activities and events. Very highly recommended. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Jamic's Restaurant","Restaurants","2930 Addison Avenue","San Diego","CA","Tel. 223-8785","*","Restaurants","",1977,"","","",,"manual"
"Gay Information Line","Gay Information Line","","San Francisco","CA","Tel. 415-647-0433","","","",1977,"checked","","",,"manual"
"East Bay Women's Yellow Pages","Publication","2112 Channing Way ","San Francisco","CA","","","","",1977,"","","",,"manual"
"San Francisco Gay Community Group","Gay Group","","San Francisco","CA","Tel 415-652-6789. Non-sexist program co-coordinators and social group facilitators. They can help to get new groups started.","","","",1977,"checked","","",,"manual"
"Peg's Place","Bar","4737 Geary ","San Francisco","CA","Geary at 11th. Tel 668-5050 Dancing, pool table. Highly recommended. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Daughters of Bilitis (DOB)","Organization","435 Hyde Street","San Francisco","CA","Room 402. Tel. 415-673-6542","","","",1977,"","","",,"manual"
"Lesbian Counselling Service","Counseling Service","200 Golden Gate Avenue","San Francisco","CA","Tel. 885-6027. At Leavenworth","","","",1977,"","","",,"manual"
"Maud's Study","Bar","937 Cole Street","San Francisco","CA","Tel 731-6119 ","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Scott's ","Bar","10 Sanchez","San Francisco","CA","Tel 626-9534","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Wild Side West","Bar","720 Broadway","San Francisco","CA","Women's Rock Groups","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Kelly's Saloon","Bar","3489 20th Street","San Francisco","CA","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"La Cave","Bar","1469 Sutter","San Francisco","CA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Mint","Bar","1942 Market Street","San Francisco","CA","Tel. 861-9373","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The P.S.","Restaurants","1121 Polk Street","San Francisco","CA","Tel 441-7798","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Fickle Fox","Restaurants","842 Valencia Street","San Francisco","CA","Recommended","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Casa de Cristal","Restaurants","1122 Post Street","San Francisco","CA","Tel. 441-7838 Great Mexican Food","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"El Patio","Bar","360 West San Carlos","San Jose","CA","Recommended","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Other Side","Organization","","San Rafael","CA","PO Box 132 94902. An all lesbian social organization. A way to let your hair down. Newsletter.","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Bells, Bar and Restaurant","Restaurant/Bar","","San Rafael","CA","Brand new. ","****","Organizations","",1977,"checked","","",,"manual"
"Full Moon","Feminist Bookstore","4416 18th Street","San Francisco","CA","Tel 864-9274. Activities and happenings as well as feminist and lesbian books and things. ","","","",1977,"","","",,"manual"
"Everywoman's ","Feminist Bookstore","1560 Fourth Street ","San Rafael","CA","Tel 456-3496. Books, posters, art gallery, jewellery, records, and much much more. ","","","",1977,"","","",,"manual"
"Positively Fourth","Bar","","San Rafael","CA","Fourth Street near Lincoln","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Ethel's","Restaurants","4166 Redwood Highway","San Rafael","CA","Is this Dagger/Dyke Ethel Robinson? ","*","Restaurants","",1977,"","","",,"manual"
"Traveller's Inn","Bar","706 Third Street","San Rafael","CA","","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Odyssey","Bar","221 State Street","Santa Barbara","CA","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay People's Union","Group","","Santa Barbara","CA","PO Box 15048 93107","*","Organizations","",1977,"checked","","",,"manual"
"The Pub","Bar","224 Helena Avenue","Santa Barbara","CA","Tel 805 962 3911","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Mona's Gorilla Lounge","Bar","1535 Commercial Way ","Santa Cruz","CA","","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Two Sisters","Bar","815 41st Avenue","Santa Rosa","CA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Santa Rosa Inn","Bar","4302 Santa Rosa Avenue","Santa Rosa","CA","Near the expressway. Recommended. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Star and Crescent","Bar","447 Sebastopol Road","Santa Rosa","CA","At Dutton Avenue. Dancing, pool table, wine and beer. ","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Sausalito Inn","Restaurant/Bar","12 E Portal","Sausalito","CA","","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Two Turtles","Restaurant/Bar","Bridgewater","Sausalito","CA","","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Rising Woman's Books","Feminist Bookstore","151 Montgomery Drive","Santa Rosa","CA","","","","",1977,"","","",,"manual"
"Delta Queen","Bar","2604 North Wilson Way ","Stockton","CA","","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Zelda's ","Restaurant/Bar","","Sausalito","CA","","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Gay 90's ","Bar","925 El Dorado","Stockton","CA","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Gay Liberation","Organization","","Boulder","CO","Tel 492-8569","*","Organizations","",1977,"checked","","",,"manual"
"Boulder County Women's Research Center","Organization","1408 Pine Street","Boulder","CO","Tel 303 447-9675","****","Organizations","",1977,"","","",,"manual"
"Lesbian Caucus of Women's Liberation Coalition","Organization","","Boulder","CO","Tel. 303-492-7735 Office in the UMC on the University of Colorado at Boulder campus. ","**","Organizations","",1977,"checked","","",,"manual"
"507 Bath ","Sauna","507 Canyon Boulevard","Boulder","CO","Women's nites","","","",1977,"","","",,"manual"
"Little Professor Book Center","Bookstore","1344 Pearl","Boulder","CO","Tel. 443-3390. Lots of lesbian and feminist titles. ","","","",1977,"","","",,"manual"
"Carnival Cafe","Restaurants","1843 Broadway","Boulder","CO","Natural foods","","","",1977,"","","",,"manual"
"Women's Crisis Line","Women's Crisis Line","","Boulder","CO","Tel 492-8910. Lesbian counseling and referrals","","","",1977,"checked","","",,"manual"
"Lambda Services Bureau","Services","","Colorado Springs","CO","Tel. 475 8409 For Gay help and information","","","",1977,"checked","","",,"manual"
"Women's Health Service Clinic","Services","1703 North Weber","Colorado Springs","CO","","","","",1977,"","","",,"manual"
"Sappho's (The Exit)","Bar","2028 Sheldon Avenue","Colorado Springs","CO","21st Street exit off 24th West","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Feminist Switchboard","Services","","Denver","CO","Tel. 320-5972 Woman to woman: more than a bookstore. Lesbian groups, woman energy exchange. This is the best place for a newcomer to find out what's happening in Denver. ","","","",1977,"checked","","",,"manual"
"Velvet Hammer","Bar","2638 West 23rd Avenue","Denver","CO","","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"N.O.W. Lesbian Task Force","Services","1459 Ogden Street","Denver","CO","Tel. 798 3033 Women's Video workshops at Denver Community Video Center","**","Organizations","",1977,"","","",,"manual"
"Three Sisters","Bar","3358 Mariposa 
","Denver","CO","Open Mon-Sat 4pm-2am Sundays 4pm-12am","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Music Box","Bar","717 East Colfax","Denver","CO","Drag shows.
","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Broadway","Bar","1260 Broadway ","Denver","CO","Tel. 861-0478 Mostly gay men but many women do go there. Disco dancing and live entertainment. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Back Door","Bar","1512 Broadway","Denver","CO","Show bar. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Global Village","Restaurants","76 South Penn","Denver","CO","Tel 778-7214 Tues-Sat 9pm
","","","",1977,"","","",,"manual"
"Maxine's Place","Restaurants","823 14th Street","Denver","CO","Tel. 534-1202 Pizza homemade","","","",1977,"","","",,"manual"
"Alicia's Mexican Restaurant","Restaurants","","Denver","CO","","*","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Woman Everywhere","Radio and Television","","Denver","CO","KFML 12.90 am Some news about lesbian topics and issues. ","","","",1977,"checked","","",,"manual"
"Lake Steak Baths","Steam Baths","2540 West Colfax Ave","Denver","CO","Women's nights. ","","","",1977,"","","",,"manual"
"Fort Collins Women's Center","Organization","629 Howe Street","Fort Collins","CO","Tel 484 1902","****","Organizations","",1977,"","","",,"manual"
"Casbar","Bar","1277 North Main","Bridgeport","CT","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Homestead Inn","Hotel/Bar/Restaurant","420 Field Point Road","Greenwich","CT","Tel. 203-869-7500","","","",1977,"","","",,"manual"
"Black Rock Inn","Bar","","Bridgeport","CT","Black Rock Turnpike, Black Rock. Western part of Bridgeport. Bar/Restaurant. ","***","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"None of the Above","Radio and Television","","Hartford","CT","WWUH-FM 91.3 Tel. 203 728-0653 Mondays 8-9pm and see ""Gay Community News"" of Boston for current details. ","","","",1977,"checked","","",,"manual"
"Connecticut Gay Task Force","Organization","330 Laurel Street ","Hartford","CT","Mixed group into political action. ","","","",1977,"","","",,"manual"
"Hartford Gay Counseling","Organization","","Hartford","CT","Tel 522 5575 and 523 9837","","","",1977,"checked","","",,"manual"
"M.C.C.","Religious Organization","","Hartford","CT","Tel. 232-5110 and 522-5575 ","","","",1977,"checked","","",,"manual"
"Warehouse","Bar","61 Woodbine Street","Hartford","CT","Disco dancing, 25% gay women, some straight clientele. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Lib","Bar","132 New Park Avenue","Hartford","CT","80% gay women, pool table and dancing, gay run by two women. ","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Church of the Eternal Flame ","Religious Organization","","Hartford","CT","Tel. 232 3761 Switchboard. Center, library, gay women's groups and activities. Counseling and referrals plus much more. ","","","Initially listed with no city in the Airtable. In the scanned issue it is under Hartford so I recategorized it as Hartford and not statewide. ",1977,"checked","","",,"manual"
"Peppino's Place","Bar","623 Main Street","Manchester","CT","Tel 649-5544 Brand new-quite dance bar. ","***","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Wesleyan Gay Alliance ","Organization","","Middletown","CT","At the Women's Center, Wesleyan College Station 06457","","","",1977,"checked","","",,"manual"
"Lesbian Rap Group ","Group","215 Park Street","New Haven","CT","See Gay Community News of Boston for current details","","","",1977,"","","",,"manual"
"WYBC-FM 94.3","Radio and Television","","New Haven","CT","We're looking for material","","","",1977,"checked","","",,"manual"
"Partners","Bar","365 Crown Street","New Haven","CT","Tel 624 5510
","****","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Pub","Bar","1132 Chapel Street","New Haven","CT","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Parkway","Bar","1574 Chapel Street at Norton","New Haven","CT","","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Neuter Rooster","Bar","102 Hamilton Avenue","New Haven","CT","Tel 624 1402","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Corral","Hotel/Bar","727 Bank Street","New London","CT","Tel 624 5510","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Brook","Bar","919 East State Street","Westport","CT","Tel 226-6204 Recommended","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Road House","Bar","1388 Thomaston Avenue","Waterbury","CT","Dance bar with pool table. At least 50% gay women and it's gay run. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Uncle Mary's ","Bar","233 Main Street","Norwalk","CT","Route 7. Mostly gay men but it's apparently a first class place. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"The Boat House","Restaurant/Bar","","Dewey Beach","DE","Tel 302 227 7337 Lunch, dinner, disco, every night two bars two dance floors. But is it just gay men? Bellevue on the Bay","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"The Sandcastle","Private Gay Resort","","Rehoboth Beach","DE","Tel 227 6217 First and Brooklyn Avenue","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Nomad Village","Motel/Bars","","Bethany Beach","DE","Tel 539 7581 Route 14 - Box 158","**","Bars, Clubs, Coffeehouses ","",1977,"checked","","",,"manual"
"Renaissance","Bar","707 W 6th Street ","Wilmington","DE","Tel. 302 762 5429 Private club 50% gay women. ","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Michaelangelos","Bar","207 West 8th Street","Wilmington","DE","Tel 302 658-3987","*","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
"Alpine Room","Bar","835 King Street","Wilmington","DE","","**","Bars, Clubs, Coffeehouses ","",1977,"","","",,"manual"
