"title","type","address","city","state","description","stars","star.type","notes","year","unclear.address","statewide.address","mentions.race","mentions.disability","transcription.method"
"South Seas Bar","Bars","1401 South Coast Highway","Laguna Beach","CA","Tel.494-1588.","**","Bars, Clubs, Coffeehouses","Same address as Boom Boom Room. Same building, or error?",1981,"","","",,"manual"
"Baker Street","Bars","10437 Burbank Boulevard","North Hollywood","CA","Tel.(213)761-4000.Beer/wne/pool table/entertainment.","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Robbie's","Bars","390 Pomona Mall East","Pomona","CA","Tel.(714)622-9511.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"N.O.W.","Groups","P.O. Box 307","Laguna Beach","CA","Tel.(714)661-6888.","-","","",1981,"checked","","",,"manual"
"Circus Room","Bars","3800 7th Street","Redwood City","CA","Tel.683-9520.","***?","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"River View Lodge","Lodge","Box 622","Monte Rio","CA","Tel.865-1372. Relaxed atmosphere. Probably mixed clientele.","-","","",1981,"checked","","",,"manual"
"Inspiration","Bars","5211 North Atlantic Avenue","Long Beach","CA","Tel.(213)428-55'15. ""A good place to drink, dance, shoot pool, and talk."" Highly recommended.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Studio One ""Backlot""","Bars","652 N. La Peer","Hollywood","CA","Tel. 659-0471. Theater, restaurant and disco. Women only on Weds, nights. Dinner: 7:30pm-9:00pm. Two shows: 10pm & midnight.Call for reservations. Very, very highly recommended.","**(**)","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Los Angeles Women's Yellow Pages","Publications","","Pasadena","CA","21102. Handy resource of L.A. women’s businesses and services. $1.35 mail order.","-","","",1981,"checked","","",,"manual"
"M.C.C.","Religious Groups","P.O. Box 12203","Fresno","CA"," ""Serving the religious, social and service need of gay womenand men.""","-","","",1981,"checked","","",,"manual"
"Sister","Publications","P.O. Box 5727","Los Angeles","CA","Te1.994-6729 Feminis t news Journal-events calendar and announcements, numbers to know. Services and businesses. Always good reading and much better than having had a sister ever could have been. $.50 per copy or $5.00Per year.","-","","",1981,"checked","","",,"manual"
"Hollywood Club","Show-Bars","1719 North Vine Street","Los Angeles","CA","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Desert Knight Hotel","Hotel","435 Avenida Olancha","Palm Springs","CA","Tel.(714)325-5456.8 unit hot el/resort. All units have kitchens. There's a swimming pool and the clientel is 80% gay in Jan.,Feb., and March. Highly recommended. Luxurious hotel in garden surroundings.","-","","",1981,"","","",,"manual"
"Bacchanal","Bars","1369 Solano Avenue","Oakland","CA","Tel.527-1314. Your best bet in the East Bay area. (21+ I.D. essential)Opens every day at 5pm. (Located in Albany)","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Papa Bach Paperbacks","Bookstore","11317 Santa Monica Boulevard","Los Angeles","CA","Mon.-Thurs. 9:30am-11pm;Fri. & Sat: midnight. Sunday: noon-9pm.","-","","",1981,"","","",,"manual"
"Backlot","Bars","214 Lighthouse Avenue","Monterey","CA","Te.373-7828. Lush patio bar.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Jubilee","Bars","4900 Bancroft","Oakland","CA","","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Bogie's","Bars","1748 Market","Redding","CA","Tel.243-7869. Dancing/pool table. Open from 3pm daily.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Village Inn","Restaurants","River Boulevard","Monte Rio","CA","Tel.(707)865-1180.","-","","",1981,"checked","","",,"manual"
"Eeyore Books","Bookstore","Rancho Cotati Shopping Center","","CA","Tel.795-8301.","-","","No city given above this description.",1981,"checked","","",,"manual"
"Alibi East","Bars","225 South Antonio","Pomona","CA","Tel.623-9422.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Canyon Room","Bars","13625 Moorpark (at Woodman)","Los Angeles","CA","Bar/restaurant. A real old-timer.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"M.C.C./West Bay","Religious Groups","1260 18th Street","Santa Monica","CA","P.O.Box24501, 90024. Tel. (213)826- 6220.Worship services at: 1260-18th Streetin SantaMonica.","-","","",1981,"","","",,"manual"
"Aunt Hattie's","Bars","68-981 Highway 111","Palm Springs","CA","Tel.328-9074.Tea dances. Open: seven nights 7pm-2am. Very Highlyrecommended, (highway 111 at Date Palm)","****","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Plush Pony","Bar/Restaurant","5261 East Alhambra.","Los Angeles","CA","Tel.226-9302.","***","Bar/Restaurant","",1981,"","","",,"manual"
"Womankind Bookstore","Feminist Bookstore","6551 Trigo Boulevard","Isla Vista","CA","Tel.(805)685-3969.","-","","",1981,"","","",,"manual"
"M.C.C./Pomona","Religious Groups","Box 1118","Pomona","CA","Tel.(714)623-9958.","-","","",1981,"checked","","",,"manual"
"Center Press","Printing/Graphics","1147 Alvarado","Los Angeles","CA","Tel.381-7805.Businesssards, typesetting, publications. Black & white + color. Discountto feminist groups. ""Women teaching women"".","-","","",1981,"","","",,"manual"
"Cruiser","Bars","2651 El Camino Real","Redwood City","CA","Tel.(415)366-4955. Dance bar/restaurant. Open 6pm for dinners. Also serving Sunday brunch.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"M.C.C.","Religious Groups","1050 South Hill Street","Los Angeles","CA","Tel.(213)748-0121. Social activities and religious services. Large lesbian participation. Our pastor is a woman, praise God!.","-","","",1981,"","","",,"manual"
"Circus Room","Bars","6648 Lexington","Hollywood","CA","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Carol's Book Shop","Bookstore","729 South Coast Highway","Laguna Beach","CA","Tel.494-7059.Gay titles, women’s titles. Open:Tues.-Fri.lO:3Gam- 8pm. Sat to 7pm. Sunday noon-5pm.","-","","",1981,"","","",,"manual"
"The Book Shop in Ocean Park","Bookstore","2915 Main Street","Santa Monica","CA","Tel.396-3659.Large selection of feminist books.","-","","",1981,"","","",,"manual"
"Hudson House","Housing Project","1753 North Hudson","Los Angeles","CA","Tel.(213)464-9161.""A place to stay until you get back on your feet again.""","-","","",1981,"","","",,"manual"
"Page One Books","Feminist Bookstore","26 North Lake Avenue","Pasadena","CA","Tel.(213)792-9011.""We have a complete list of lesbian and feminist books. We sell GAIA'S GUIDE."" OPEN: MON-SAT llam-5:30pm. Hail order catalogs: $.50 (adult list) $.50 children's list.Also-records/buttons/jewelry/posters/T-shirts/magazines and bulletin board.","-","","",1981,"","","",,"manual"
"Daily Double","Bars","3739 E. Colorado Boulevard","Pasadena","CA","Tel.578-9701. Sunday champagne brunch: noon-3pm; weekdays: 6:30pm-llpm & Pri /Sat:6: 30-lam.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Cafe Metro","Restaurants","932 North Alvarado Street","Los Angeles","CA","Tel.484-2442. Vegetarian and non-vegetarian. Open 5pm-11pm Tues-Sunday. Very highly recommended","**","Restaurants","",1981,"","","",,"manual"
"The Women's Building","Women's Building","1727 North Spring Street","Los Angeles","CA","Tel.(213)221-6161. Classes, workshops, performances, dances,art gallery, women’s graphic center. —A cultural center forwomen—","-","","",1981,"","","",,"manual"
"Fools Rush Inn","Resorts","Highway 1 at Dimport Road","Mendocino","CA","P.O.Box 387, 95456. Tel.(707)9 37- 5339-Location: Hiway 1 at Dimport Road. Recommended.","-","","",1981,"","","",,"manual"
"Fife's Resort","Resorts","P.O. Box 45","Guerneville","CA","""A resort for gay people here on the Russian River. Pool, hot tubs, restaurant, cabins, shops an dmuch, much more."" Write to them for further details.","-","","",1981,"checked","","",,"manual"
"Roman IV Restaurant","Restaurants","14 Elm Avenue","Long Beach","CA","Tel. (213)437-3771.Cocktails, dinners, Sunday brunch. Organ & piano bar. Very popular with gay women and very highly recommended for excellent food. Open 10am-2am seven days a week.","*","Restaurants","",1981,"","","",,"manual"
"Val's Restaurant (at the Women's Building)","Restaurants","1727 North Spring Street","Los Angeles","CA","Very Highly Recommended","**","Restaurants","",1981,"","","",,"manual"
"Peanuts Disco","Bars","7969 Santa Monica Boulevard","Hollywood","CA","Tel.654-0280.A11 all times—Wednesdays: 'Ladles' Night'. A hot that’s very highly recommended by Jamie. Open 7 days a week: 9pn- 2am. $2.00 cover charge on weekends.","**(**)","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"N.O.W./Lesbian Task Force","Groups","6363 Wilshire Boulevard","Los Angeles","CA","","**","Organizations","",1981,"","","",,"manual"
"South County Women's Center","Women's Centers","25036 Carlos Bee Boulevard","Hayward","CA","","****(*)","Organizations","",1981,"","","",,"manual"
"Metropolitan Community Church","Religious Groups","6730 Cahuenga Boulevard","Hollywood","CA","Pel.
(213)762-1133.M.C.C./In the Valley--the Christian Church with an outreach to the gay community. Their publication: THE PARACLETE-bi-monthly. Social as well as religious activites—3 church services on Sundays.","-","","",1981,"","","",,"manual"
"Womanspace","Women's Centers","237 Hill Street","Santa Monica","CA","Tel.(2133396-0054.""Straight/bi/gaywomn CAN work together"". Older lesbian group. Alternativephonenumber:399-9?’3","****(*)","Organizations","",1981,"","","",,"manual"
"Fogg's","Bars","""E"" Street","Eureka","CA","","***","Bars, Clubs, Coffeehouses","",1981,"checked","","",,"manual"
"The Mug","Bars","8612 Garden Grove Boulevard","Garden Grove","CA","Tel.(714)534-9943. Enter tainment center. Women’spool tournaments.","**(**)","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Feminist Forge","Jewelry/Crafts","686 South Coast Highway","Laguna Beach","CA","Tel.(714)494- ‘ ""feminist Jewelry plus things like belts and buckles.","-","","",1981,"","","",,"manual"
"Whitehorse","Bars","6547 Telegraph Avenue","Oakland","CA","Tel.652-3820.","*","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Feminist Shop (WICCA)","Occult Shop","442 Lincoln Boulevard","Los Angeles","CA","Tel.(213)399-3919. Herbs, books, tarot reading, occult supplies. Mail order catalogue:$35. Open Mon-Thurs., Sat:Noon-6:30pm.","-","","",1981,"","","",,"manual"
"Artist's Proof","Bookstore","460 Magnolia Avenue","Larkspur","CA","Tel.924-3801.Women's books, hcildren's books.","-","","",1981,"","","",,"manual"
"Metropolitan Community Church","Religious Groups","590 East Mission Boulevard","Riverside","CA","Tel.(714)632-9958. Rap groups, counseling and social activities.","-","","",1981,"","","",,"manual"
"Gateway Bar","Bars","2526 Barrington","Los Angeles","CA","Tel.479-9400.","***","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Wildwood Ranch","Lodge","P.O. Box 78","Guerneville","CA","Tel.(707)632-5321. Additional phone number: 869-9992.","-","","",1981,"checked","","",,"manual"
"Willow","Retreat","6517 Dry Creek Road","Napa","CA","Tel. (707)94 4-8173.""Secluded retreat on 40 acres, 70 miles north of S.F. in the mountains. Hot tubs, sauna, swimming pool, tennis court. Available to groups and individuals. Various workshops offered.''","-","","",1981,"","","",,"manual"
"Gay Service League/Long Beach","Services","","Long Beach","CA","Tel.(213)437-0727.Referral and counselling service","***(**)","Organizations","",1981,"checked","","",,"manual"
"Blue Parrot","Bars","8851 Santa Monica Boulevard","Hollywood","CA","Tel.(213)657-5583.""Very friendly to outsiders"". Recommended","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"The Answer","Bars","1640 Main Street","Redwood City","CA","","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Rusty Nail","Bars","9117 River Road","Forestville","CA","Gay People's bar. Restaurant, dancing, pool table. Highly recommended.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Hideaway","Hotel","71-342 Culver Drive","Palm Springs","CA","Tel.(714)346-4720.Friendly people, lots of privacy, large swimming pool, volleyball court, color t.v., shuffleboard. 50% gay women and very, very highly recommended.","-","","",1981,"","","",,"manual"
"Pit Stop","Bars","17901-D, South Vermont","Gardena","CA","","*","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Women's Information Skills Project","Women's Centers","1213 Highland Avenue","Los Angeles","CA","Tel.(213)969-7900. A complete range of services for lesbians— counseling, referrals, housing, employment, disabledlesbians program, switchboard/hotline. Open rap group for women every Tuesday & Thurs.8pm-10pm. Contact them when you first come to the Los Angeles area. Tel.(213)969-7900-ext. 231","*****","Organizations","",1981,"","","",,"manual"
"Affirmation","Religious Groups","","Los Angeles","CA","Tel.(213)8 51-1895.Gay mormons, large lesbian participation. Dances, regular meetings, counseling, referrals, newsletter.","-","","",1981,"checked","","",,"manual"
"S.G.V.C.H.R.","Groups","P.O. Box 5385","Pasadena","CA","Gay women and men. Newsletter.","*","Organizations","",1981,"checked","","",,"manual"
"Fahrenheit 451","Bookstore","509 South Coast Highway","Laguna Beach","CA","-el. 494-5151.Gay literature and periodicals.","-","","",1981,"","","",,"manual"
"The Women's Garage","Women's Garage","7249 Deering Avenue","Los Angeles","CA","rel. (213)884-5983. Owned and operated by two women and staffed by 5 full-time female mechanics. O11 changes to engine rebuilds.— ""e take the time to explain things to customers.""","-","","",1981,"","","",,"manual"
"Cottage Restaurant","Restaurants","308 North Coast Highway","Laguna Beach","CA","Tel.(714)494-3023-Good home cooking. A landmark that has watched over the Laguna surf for more than half a century. Set in an old fashioned garden. Open 8am-3pm,breakfastand lunch;5pm-10pm dinner. Gay and recommended","*","Restaurants","",1981,"","","",,"manual"
"The Gay & Lesbian Events Phone Line","Services","","Los Angeles","CA","Tel.650-6071.24 hour, 7 days a week taped message of all the weekly events sponsored by the lesbian and gay organizations of Los Angeles County.","-","Organizations","",1981,"checked","","",,"manual"
"Puka's","Bars","1811 South Catalina","Redondo Beach","CA","Tel.378-6500.","**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Golden Bull","Restaurants","","Santa Monica","CA","Tel.454-2078.""Excellent food."" Now it's more men than women but highly recommended anyway","*","Restaurants","",1981,"checked","","",,"manual"
"Small World","Travel Agencies","4121 El Camino Way","Palo Alto","CA","Tel.(415)494-1556.""Oay owned and operated, we specialize in gay resorts, tours, etc. We maintain a network for exchanging information with other gay travel agencies throughout the world."" Very highly recommended for gay women. Open 9am-5pm-Mon.-Fri.lOam-noon Sat.","-","","",1981,"","","",,"manual"
"Sleepy Hollow","Resorts","14220 Mill Street","Guerneville","CA","Tel.(707)860-0888. A friendly, helpful, nice place to stay","-","","",1981,"","","",,"manual"
"ONE Center","Centers","2256 Venice Boulevard","Los Angeles","CA","Tel.(213)735-5252.","***","Organizations","",1981,"","","",,"manual"
"Gipsy","Bar/Restaurant","940 North La Cienega","Los Angeles","CA","Tel.(213)652-1611. Entertainment nightly. Restaurant and piano bar. Lunch 11am-4pm% dinner: 6pm-llpm.","**","Bar/Restaurant","",1981,"","","",,"manual"
"Central Realty Service","Real Estate Agent","6436 Telegraph Avenue","Oakland","CA","Very reliable, helpful people.","-","","",1981,"","","",,"manual"
"Andree's","Restaurants","1464 South Coast Highway","Laguna Beach","CA","Tel.494-2528.Restaurant/pianobar—elegant.","*","Restaurants","",1981,"","","",,"manual"
"The Garden","Bars","1960 E. University","Palo Alto","CA","Disco.","MGM**","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Continental","Bars","1350 North Blackstone","Fresno","CA","Tel.(209)486-9841.Disco. 50% gay women.","**?","Bars, Clubs, Coffeehouses","",1981,"","","",,"manual"
"Califia, Inc.","Feminist Store","3415 N. Highland Avenue","Los Angeles","CA","Tel.545.8717.Books, periodicals, arts and crafts by women for women. Open:Tues-Sat: llan-6pn.Sunday: llam-4pin. Closed Mondays.","-","","",1981,"","","",,"manual"
