record_id,title,description,type,address,city,state,publication,year,notes,amenityfeatures,stars,star.type,full.address,status,geoAddress,lat,lon
g-1985-00454,Colorado Springs Women's Health Clinic, Tel. 471-9492,Health Center,111 East Dale St.,Colorado Springs,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00455,The Gay and Lesbian Community Center of Colorado ,"(Mailing: Drawer E, Denver; 80218) Tel. 831-6268 or 837-1598. Opening times Mon-Fri 1pm-9pm, Sat noon-6pm (closed Sundays and holidays.) This center is a truly successful alternative to the bar scene. Includes coffeehouse nights, gay/lesbian educators group, young lesbian support group, the women's outdoor club. ",Centers,1615 Ogden St.,Denver,CO,Gaia's Guide,1985,,,***(**),,,,,,
g-1985-00456,Lesbian/Gay Resource Center, Tel. 629-3317,Centers,Auraria Campus Center,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00457,Metropolitan Community Church," Tel. 778-0101. 
",Religious Groups,2090 S. Bannock ,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00458,The Globe International,Tel. 294-0323 ,Bars,4501 Logan ,Denver,CO,Gaia's Guide,1985,,,****,,,,,,
g-1985-00459,Three Sisters,"Tel. 458-8926
",Bars,3358 Maniposa St.,Denver,CO,Gaia's Guide,1985,,,****,,,,,,
g-1985-00460,Denver Detour,"Tel. 861-1497. This new bar is owned by two women, with 'Ladies Night' on Tuesdays from 7pm-2am. Open 10am-2am, they do lunch Mon-Sat 11am-3pm, Sun brunch with special drink prices. ",Bars,551 E. Colfax Ave,Denver,CO,Gaia's Guide,1985,,,**(**),,,,,,
g-1985-00461,Lipps, Tel. 233-5420,Bars,6300 West Colfax,Denver,CO,Gaia's Guide,1985,,,***,,,,,,
g-1985-00462,Tracks,"Tel. 296-8507. There are women's nights when about 1,000 ",Bars,2975 Fox St,Denver,CO,Gaia's Guide,1985,,,**(**),,,,,,
g-1985-00463,BJ's Carousel & Restaurant , Tel. 777-9880,Bar/Restaurant,1380 South Broadway,Denver,CO,Gaia's Guide,1985,,,**,,,,,,
g-1985-00464,The Grove, Tel. 320-9205,Bars,1618 East 17th Avenue ,Denver,CO,Gaia's Guide,1985,,,**,,,,,,
g-1985-00465,House of Pies,Tel. 388-0864,Restaurants,745 Colorado Blvd,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00466,Bonawitz-Dunham,Tel. 831-0361,Restaurants,1313 E. 6th Ave,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00467,Watchamacalit,Tel. 744-9086,Restaurants,30 S. Broadway ,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00468,Garbo's,Tel. 837-9218,Bar/Restaurant,116 East Avenue ,Denver,CO,Gaia's Guide,1985,,,**,,,,,,
g-1985-00469,B'Way Cafe,"Tel. 722-3430. Gay women and men. Open :7-10 Mon-Sat, 8-4 Sun.",Bar/Restaurant,104 S. Broadway ,Denver,CO,Gaia's Guide,1985,,,**,,,,,,
g-1985-00470,The Kitchen,Tel. 320 9900,Restaurants,30 S. Broadway ,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00471,Denver Sandwich Shop,Tel. 861-9762,Restaurants,1217 E. 9th ,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00472,Category Six/A,"Tel. 832-6263. An excellent first stop in Denver. They sell 'GAIA'S GUIDE and are extremely helpful, friendly people. Open: Mon to Sat 10am-6pm, Sunday 1pm-5pm. Be sure and say hi from GAIA. Records/tapes/posters/buttons/cards/comix. They sell 'DOUBLE STANDARD'. ",Bookstore,1029 East 11th Ave Tel,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00473,Denver Book Barter,Tel. 831-9768. Used books. Some feminist/gay and lesbian titles.,Bookstore,919 East Colfax Ave,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00474,Trilogy Bookstore,Tel. 722-7612. Good selection of gay/feminist and lesbian bocks. Open weekdays 10am-pm/Sat to 7pm/Sun 1pm-5pm,Bookstore,630 East 6th Avenue ,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00475,Anywoman's Coffeehouse ,Tel. 698-1644,Coffeehouses,1400 Lafayette ,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00476,Casimir's,Tel. 321-3345,Restaurants,3030 East 6th Ave,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00477,We're Going Places,Tel. 861-2211. Owned by two women. Call for info.,Travel Agencies,700 East 9th Ave,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00478,Gay and Lesbian Health Alliance,Tel. 777-9530.,Health Center,PO Box 9413; 80209,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00479,Together Books, Tel. 832-5171. Alternative books. Gay titles/lesbian titles/feminist titles.,Bookstore,200 East 13th Ave,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00480,Woman Wise Health Care, Tel. 320-1020. General health care clinic for women. ,Health Center,1829 High St.,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00481,Big Mama Rag,Tel 322-2010 Feminist newspaper with lesbian content and lots of local resources S7.00 per year.,Publications,1724 Gaylord,Denver,CO,Gaia's Guide,1985,,,,,,,,,
g-1985-00482,Fort Collins Gay & Lesbian Alliance,Tel. 491-7232,Organizations," CSU Activities Center, Box 206; 80523. ",Fort Collins,CO,Gaia's Guide,1985,,,*,,,,,,
g-1985-00483,Sagebrush Bur & Restaurant ,Tel. 493-0251. Fort Collins' first gay bar.,Bars,934 South Le May Ave,Fort Collins,CO,Gaia's Guide,1985,,,**,,,,,,
g-1985-00484,Quincy ,Tel. 242-1044. ,Bars,609 Main Street.,Grand Junction,CO,Gaia's Guide,1985,,,**,,,,,,
g-1985-00816,Beebo's Used Books," Tel. 666-4919. Lesbian-owned, they have stocks of gay and women's used books. They buy, sell and trade. Open Mon-Thurs 10-6pm, Fri till 9pm, Sat 10-6pm.",Bookstore,Main/Spruce Streets,Louisville ,CO,Gaia's Guide,1985,,,,,,,,,
g-1987-00406,Beebo's Used Books,"Tel. 666-4919.
Lesbain-owned, they have stocks of gay and women's used books.
They buy, sell and trade. Open Mon-Sat. 10am-5:30pm. They sell
GAIA'S GUIDE, say 'hi' from GAIA.",Bookstores,925 Spruce Street,Louisville,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00407,Fort Collins Gay & Lesbian Alliance,"CSU Activities Center,
Box 206; 80523. Tel. 491- 7232",Gay / Lesbian Group,,Fort Collins,CO,Gaia's Guide,1987,,,*,Organizations,,,,,
g-1987-00408,People's Bar,"80524/(at
Elizabeth). Tel. 493-0251. Dance bar/some entertainment/outdoor
patio/after hours Fri. & Sat. Recommended. Say 'hi' from GAIA.",Bars,934 South Le May,Fort Collins,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00409,Guide Magazine,80209- Tel.(303)698-1183,Publications,432 South Broadway,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00410,Out Front,"P.O.Box 18597,Denver,CO;80218-Tel.(303)778-0470",Publications,,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00411,Parents and Friends of Lesbians and Gays,"Parents
Flag), write: P.O.Box 18901 ;80218-Tel.(303)333-0286",Special Interest Groups,,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00412,The Gay and Lesbian Community Center of Colorado,"(Mailing: Drawer E, Denver; 80218) Tel. 831-6268 or
837-1598. Opening times Mon-Fri 1pm-9pm, Sat noon-6pm (closed
Sundays and holidays.) This center is a truly successful alternative to
the bar scene. Includes coffeehouse nights, gay/lesbian educators
group, young lesbian support group, the women's outdoor club.",Centers,1615 Ogden St,Denver,CO,Gaia's Guide,1987,,,***(**),Organizations,,,,,
g-1987-00413,Book Garden ,Women's Store;80206-Tel.399-2004. Very well stocked- -very helpful women.,Feminist Bookstore,2625 East 12th Ave,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00414,Three Sisters,Tel. 458-8926,Bars,3358 Maniposa St.,Denver,CO,Gaia's Guide,1987,,,****,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00415,Denver Detour,"Tel. 861-1497. This new bar is
owned by two women, with 'Ladies Night' on tuesdays from 7pm-2am.
Open 10am-2am, they do lunch Mon-Sat 11am-3pm, Sun brunch
with special drink prices .",Bars,551 E. Colfax Ave,Denver,CO,Gaia's Guide,1987,,,**(**),"Bars, Clubs, Coffeehouses",,,,,
g-1987-00416,Metropolitan Community Church of the Rockies,Tel. 778-0101.,Religious Groups,2090 S. Bannock,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00417,The Globe International,Tl. 294-0323,Bars,4501 Logan,Denver,CO,Gaia's Guide,1987,,,****,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00418,Garbo's,Tel.837-8217,Bars,116 East 9th ,Denver,CO,Gaia's Guide,1987,,,****,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00419,Lipps,Tel. 233-5420,Bars,6300 West Colfax,Denver,CO,Gaia's Guide,1987,,,***,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00420,The Grove,Tel. 320-9205,Bars,1618 East 17th Avenue,Denver,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00421,Tracks,"Tel. 296-8507. There are women's nights
when about 1,000 tum up. So get on that phone and check out which
nights!",Bars,2975 Fox St.,Denver,CO,Gaia's Guide,1987,,,**(**),"Bars, Clubs, Coffeehouses",,,,,
g-1987-00422,BJ's Carousel & Restaurant,"Tel.
777-9880
",Bar / Restaurants,1380 South Broadway,Denver,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00423,Denver Sandwich Shop,Tel. 861-9762,Restaurants,1217 E. 9th ,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00424,House of Pies,Tel. 388-0864,Restaurants,745 Colorado Blvd.,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00425,Garbo's,Tel. 837-9218,Bar / Restaurants,116 East Avenue,Denver,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00426,B'Way Cafe,"Tel. 722-3430. Gay women and men.
Open 7-10 Mon-Sat, 8-4 Sun",Bar / Restaurants,104 S. Broadway,Denver,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00427,Bonawitz - Dunham,Tel. 831-0361,Restaurants,206 East 13th,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00428,The Kitchen,Tel. 320-9900,Restaurants,1962 East Colfax Ave,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00429,The Little Russian Cafe,"Tel.595-8600. Open
from 11 am for lunch and dinner, etc.",Restaurants,1430 Larimer,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00430,Victor's Cafe,Tel. 321-3345,Restaurants,3030 East 6th Ave,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00431,Category Six,"80218- Tel. 832-6263. An
excellent first stop In Denver. Extremely helpful, frlendly people.
They sell GAIA'S GUIDE. Open: Mon to Sat 10am-6pm, Sunday
1pm-5pm. Be sure and say hi from GAIA. Records/tapes/posters,
too.",Gay / Lesbian Bookstore,1029 East 11th Ave,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00432,Brasserie Broadway,"One Broadway (at
Ellsworth)-Tel.722-8015, pastries, cocktails, Sunday brunch.",Restaurants,1 Broadway,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00433,Book Barter,"Tel. 831-9768. Used books.
Some feminist/gay and lesbian titles.",Bookstores,919 East Colfax Ave,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00434,Arbor Cottage,80218-Tel.(303)399-7453.,"Hotels / Motels / Guest Houses / B&B, etc.",1536 Gilpin Street,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00435,Together Books,"Tel. 832-5171. Alternative
books. Gay titles/lesbian titles/feminist titles.",Bookstores,200 East 13th Ave,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00436,Trilogy Bookstore,"Tel. 722-7612. Good
selection of gay/feminist and lesbian books. Open weekdays
10am-pm/Sat to 7pm/Sun 1pm-5pm.",Bookstores,630 East 6th Avenue,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00437,Victoria Oaks Inn,80206-Tel.(303)355-1818,"Hotels / Motels / Guest Houses / B&B, etc.",1575 Race Street,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00438,Dr. Thomas S. Lloyd,80209-Tel.355- 7444. Podiatrist/foot specialist,Health / Clinics / Counseling,3865 Cherry Creek North Drive,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00439,Supportive Health Alternatives,"Tel.830-6783. For Gay &
Lesbian Unique Problems.",Health / Clinics / Counseling,,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00440,Liz Matthews,suite 250;80203-Tel.831-4500,Attorneys,1535 Grant,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00441,"Terry Brewick, D.D.S.",Tel.832- 7300. Dentist,Health / Clinics / Counseling,700 East 9th,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00442,Dennis S. Brinn,80203- Tel.830-6811,Attorneys,1115 Grant Street,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00443,Gay and Lesbian Health Alliance,"PO Box 9413; 80209. Tel.
777-9530 (answering machine)",Health / Clinics / Counseling,,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00444,"Reynard, Booms & Piper, P.C.","80203-Tel.
830-1300",Attorneys,958 Lincoln Street,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00445,Capitol Hill Animal Care Center,"Tel.329-3131. Full service vetemary hospital. Ms. Jeannetee
Spivak, D.V.M.",Veterinary Hospital,2325 East Colfax,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00446,Womanschool Network,Tel. 238- 7837,Classes,1005 Wadsworth,Denver,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00447,Aspen Gay Community,"P.O. Box 3143; 81612-3143- Tel.
925-9249. Switchboard operates evenings, otherwise it's a taped
message. Pot luck suppers/referrals. Membership: at least 30% gay
women and recommended. Say 'hi' from GAIA.",Group,,Aspen,CO,Gaia's Guide,1987,,,*,Organizations,,,,,
g-1987-00448,CJ's Fort,Tel.443-5589.,Bars,2850 29th Street,Boulder,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00449,Left Hand,"Tel. 443-8252. Lesbian/women's
studies/gay titles, magazines & newspapers, posters, buttons, women's
music, T-shirts and cards. Reading area, bulletin board; tea and coffee.
They also sell GAIA'S GUIDE.",Alternative Bookstore,1200 Pearl Street,Boulder,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00450,Mountain House,"write: P.O.Box
6,Breckenridge,CO;80424-Tel.(303)453-6475. A very, very highly
recommended guest house for women only. There are rooms for
ten persons only, maximum total- -2 rooms with private bath and
a double with private bath costs $35.00 per person per night. It's
bring your own food. Casual, relaxed, refreshing resort-type
atmosphere. Say 'hi' from GAIA",Guest Houses,,Breckenridge,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00451,The 2735 Club,Tel.473-9898.,Bars,2735 East Yampa,Colorado Springs,CO,Gaia's Guide,1987,,,****,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00452,Gay Help-Line,Tel. 471-4429,Service,,Colorado Springs,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00453,Hide and Seek Complex,Tel. 634-9303,Bars,512 West Colorado Ave,Colorado Springs,CO,Gaia's Guide,1987,,,**(**),"Bars, Clubs, Coffeehouses",,,,,
g-1987-00454,The Exit,Tel. 634-9276,Bars,2028 Sheldon Ave,Colorado Springs,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00455,Colorado Springs Women's Health Clinic,Tel. 471-9492,Health Center / Clinic / Counseling,111 East Dale St,Colorado Springs,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00456,Who's Who,"P.O.Box 441535-213, Aurora,CO;80044--$12.00 for
6months.",Publications,,Aurora,CO,Gaia's Guide,1987,,,,,,,,,
g-1987-00457,Quincy,Tel.242-9633,Bars,609 Main Street,Grand Junction,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1987-00458,El Chaparal,"Tel. 545-9912. Open 7 days a
week.",Bars,217 East Northem,Pueblo,CO,Gaia's Guide,1987,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1989-00240,Divine Madness,Tel 892-9252 Women's dance bar,Bars,2727 West 6th Ave,Denver,CO,Gaia's Guide,1989,,,****,"Bars, Clubs, Coffeehouses",,,,,
g-1989-00241,Marge Rust,-Tel. 320-0747,"Therapists-Counseling, etc.",,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00242,Book Garden ,"80206 -Tel. 399-2004. Lesbian titles
I women's studies I music I T-shirts/ jewelry/ posters/ non-sexist, they have
GAIA'S GUIDE & 'Quest', Women's Yellow Pages, Colorado Woman.
Very helpful, friendly women, say 'hi' from GAIA.",Feminist Bookstore,2625 East 12th Avenue,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00243,Lowell House,"80211 -Tel. 477-9731 or 455-2917. Lesbian
owned, smoke free, close to women's entertainment spots.",Guest Houses,2455 Lowell Blvd,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00244,Quest,"80209 -Tel. 722-5965. Excellent
coverage of Colorado news and events, well-balanced lesbian and gay.
Includes a local directory / bar guide / calendar, etc. Pick one up at most
bookstores listed in GAIA 'S GUIDE.",Publications,432 South Broadway,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00245,Pegasus Restaurant,-Tel. 832-7556.,Restaurants,614 East 13th Avenue,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00246,Sandra Shwader,(no. 600): 80202 -Tel 825-1986 & 399-5927,Attorneys,1675 Larimer,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00247,Mountain House,"PO Box 6; 80424; -Tel. 453-6475. Gay/ lesbian ranch
style guest house. For rent on a dally basis, $45. 00 per day.",Guest Houses,PO Box 6,Breckenridge,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00248,Metropolitan Community Church of the Rockies ,·Tel. 860-1819.,Religious Groups,980 Clarkson Street,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00249,The Yard of Ale,28th & Bluff Street Tel 443-1987,Bars,28th & Bluff Street,Boulder,CO,Gaia's Guide,1989,,,**(MGM),"Bars, Clubs, Coffeehouses",,,,,
g-1989-00250,Aline Family Dentistry,"Terri L Parman, DOS -Tel. 989-0577.",Dentist,,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00251,Victoria Oaks Bed and Breakfast,-Tel 355-1818,Guest Houses,1575 Race Street,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00252,bClub Tower,"-Tel. 297-0015. Basically a men's bar with special
women-only event nights, check locally. Sunday brunch in the courtyard.",Bars,2151 Lawrence,Denver,CO,Gaia's Guide,1989,,,**(MGM),"Bars, Clubs, Coffeehouses",,,,,
g-1989-00253,The Three Sisters,-Tel. 458-8926,Bars,3358 Mariposa,Denver,CO,Gaia's Guide,1989,,,****,"Bars, Clubs, Coffeehouses",,,,,
g-1989-00254,"Gay and Lesbian Community Center of Colorado, Inc.","(suite 319); 80218; -mail to: P. 0. Drawer E, Denver, co:
80218 -Tel. 831-6268. Switchboard, Mon. -Sat. 4pm-10pm / administrative
hours: Mon. Fri. 10am-4pm. Say 'hi' from GAIA. 'Every Woman's Coming out
& Support Group meets Thursdays at 7: 30pm /Weds.It's 'Lesbian Connection
Support Group', I Women's Outreach Committee I Lesbian Couples Support
Group. & 'Women's Worth all meet there regularly.",Lesbian / Gay Community Center,1245 East Colfax,Denver,CO,Gaia's Guide,1989,,,***,Organizations,,,,,
g-1989-00255,Fort Collins Gay and Lesbian Alliance,"-Tel. 491-7232, write P O Bo,
206; 80523.",Group,,Fort Collins,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00256,2001,-Tel. 634-9261.,Bars,2001 East La Salle,Colorado Springs,CO,Gaia's Guide,1989,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1989-00257,Explore Booksellers,"81611 -Tel. 925-5336. Lesbian titles, women's studies / music / non-sexist children's books. Ticket sales, mail order service, bulletin board, local info. center. Say 'hi' from GAIA.",Bookstores,221 East Main,Aspen,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00258,Mary A. Celeste,suite 660; 80203 -Tel. 863-1711,Attorneys,1301 Pennsylvania,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00259,People's Bar,-Tel 493-0251.,Bars,934 South LeMay,Fort Collins,CO,Gaia's Guide,1989,,,**,"Bars, Clubs, Coffeehouses",,,,,
g-1989-00260,Tracks,"80216 -Tel. 296-8507. Last Monday of the month are the
women-only parties. the rest of the time. recommended for special events. shows.
parties. nice mix of gay women and men. Say 'hi' from GAIA.",Bars,2975 Fox Street,Denver,CO,Gaia's Guide,1989,,,**(**),"Bars, Clubs, Coffeehouses",,,,,
g-1989-00261,Flower Drum ,"Street-(Village on the Park Shopping Center
facing cliff on Havana); -Tel. 755-9096. ·catering to the Gay & Lesbian Community·.",Restaurants,2353 South Havana Street,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00262,Highland Bar,"-Tel. 455-9978. Pool nights. neighborhood type
conversation bar.",Bars,2532 15th,Denver,CO,Gaia's Guide,1989,,,***,"Bars, Clubs, Coffeehouses",,,,,
g-1989-00263,The Denver Detour,"80203 -Tel 861-1497 Thursday,
women's night. reduced prices on all beer. free hors d'oeuvres",Bars,551 East Colfax,Denver,CO,Gaia's Guide,1989,,,**(**),"Bars, Clubs, Coffeehouses",,,,,
g-1989-00264,Liz Matthers,(suite 250); 831-4500.,Attorneys,1535 Grant Street,Denver,CO,Gaia's Guide,1989,,,,,,,,,
g-1989-00265,Aspen Gay Community,"PO Box 3143, 81612 -Tel 925-9249 At least 30%
lesbian participation",Group,PO Box 3143,Aspen,CO,Gaia's Guide,1989,,,,,,,,,
