"geocode.value","lon","lat","geoAddress"
"Elizabeth, NJ",-74.2116825,40.663624,"elizabeth, nj, usa"
"Elmwood Park, NJ",-74.1130461,40.8934747,"elmwood park, nj, usa"
"Garwood, NJ",-74.3259405,40.6532038,"garwood, nj, usa"
"Glassboro, NJ",-75.1062924,39.701392,"glassboro, nj, usa"
"Newark, NJ",-74.1744671,40.7315293,"newark, nj, usa"
"Newton, NJ",-74.7536066,41.0586234,"newton, nj, usa"
"Phillipsburg, NJ",-75.1876017,40.6959711,"phillipsburg, nj 08865, usa"
"Plainfield, NJ",-74.4176391,40.6178887,"plainfield, nj, usa"
"Sayreville, NJ",-74.3138334,40.4648065,"sayreville, nj, usa"
"South River, NJ",-74.3849152,40.4477555,"south river, nj, usa"
"Wayne, NJ",-74.273578,40.948903,"wayne, nj, usa"
"Gallup, NM",-108.7420186,35.5263073,"gallup, nm, usa"
"Athol, NY",-73.8429001,43.4925679,"athol, ny 12810, usa"
"Chittenango, NY",-75.86658,43.0450671,"chittenango, ny 13037, usa"
"Lake George, NY",-73.7123408,43.4261809,"lake george, ny 12845, usa"
"Latham, NY",-73.760537,42.7477661,"latham, ny, usa"
"Bridgehampton, NY",-72.3009158,40.9378777,"bridgehampton, ny, usa"
"Easthampton, NY",-71.9994067,41.083151,"east hampton, ny, usa"
"Lake Ronkonoma, NY",-73.1053707,40.8320984,"lake ronkonkoma, ny, usa"
"Flushing, NY",-73.8306716,40.7647238,"flushing, queens, ny, usa"
"West Hempstead, NY",-73.6501295,40.7048242,"west hempstead, ny, usa"
"Liverpool, NY",-76.2047882,43.102511,"liverpool, ny, usa"
"New York City, NY",-74.0059728,40.7127753,"new york, ny, usa"
"Jackson Heights, NY",-73.8830701,40.7556818,"jackson heights, queens, ny, usa"
"Plattsburgh, NY",-73.4529124,44.6994873,"plattsburgh, ny, usa"
"Poughkeepsie, NY",-73.9283885,41.7055897,"poughkeepsie, ny, usa"
"Rochester, NY",-77.6088465,43.1565779,"rochester, ny, usa"
"Genesee Valley, NY",-77.8991829234861,42.6279748111775,"genesee river, new york, usa"
"Sylvan Beach, NY",-75.730463,43.1964576,"sylvan beach, ny, usa"
"Utica, NY",-75.2355806,43.1010949,"utica, ny, usa"
"White-Plains, NY",-73.7650415,41.0332209,"white plains, ny, usa"
"Asheville, NC",-82.5460563,35.5975104,"asheville, nc, usa"
"Fayetteville, NC",-78.8783774,35.0523673,"fayetteville, nc, usa"
"Wilmington, NC",-77.8868117,34.2103894,"wilmington, nc, usa"
"Winston-Salem, NC",-80.2434028,36.0948221,"winston-salem, nc, usa"
"Fargo, ND",-96.7898034,46.8771863,"fargo, nd, usa"
"Pittsburgh, OH",-84.4874508,39.987551,"pitsburg, oh, usa"
"Barberton, OH",-81.6051221,41.012833,"barberton, oh 44203, usa"
"Lima, OH",-84.1052256,40.742551,"lima, oh, usa"
"Lorain, OH",-82.1823746,41.452819,"lorain, oh, usa"
"Kent, OH",-81.3578859,41.1536674,"kent, oh, usa"
"Manfield, OH",-82.5140846,40.7585359,"mansfield, oh, usa"
"Painesville, OH",-81.245657,41.7244885,"painesville, oh 44077, usa"
"Piqua, OH",-84.2424449,40.1447732,"piqua, oh, usa"
"Rockbridge, OH",-82.5222594,39.5798084,"rockbridge, oh 43149, usa"
"Steubenville, OH",-80.6339638,40.3697905,"steubenville, oh, usa"
"Warren, OH",-80.8184166,41.2375569,"warren, oh, usa"
"Youngstown, OH",-80.6514748,41.0999013,"youngstown, oh, usa"
"Grant's Pass, OR",-123.3283925,42.4390069,"grants pass, or, usa"
"Cresson, PA",-78.5916837,40.4597938,"cresson, pa 16630, usa"
"Duncansville, PA",-78.433903,40.4234058,"duncansville, pa 16635, usa"
"Harrisburg, PA",-76.8867008,40.2731911,"harrisburg, pa, usa"
"Erie, PA",-80.0849716,42.1290386,"erie, pa, usa"
"Lancaster, PA",-76.3041833,40.0403279,"lancaster, pa, usa"
"New Hope, PA",-74.9512785,40.3642728,"new hope, pa 18938, usa"
"State College, PA",-77.8600012,40.7933949,"state college, pa, usa"
"York, PA",-76.7269596,39.961066,"york, pa, usa"
"Susquehanna, PA",-75.5991789,41.9436071,"susquehanna, pa 18847, usa"
"Central Falls, RI",-71.3922785,41.8906553,"central falls, ri, usa"
"North Smithfield, RI",-71.5799718,41.999883,"north smithfield, ri, usa"
"Rapid City, SD",-103.2310149,44.0805434,"rapid city, sd, usa"
"Knoxville, TN",-83.923304,35.965266,"knoxville, tn, usa"
"Lubbock, TX",-101.8552139,33.5845235,"lubbock, tx, usa"
"Wichita Falls, TX",-98.4933873,33.9137085,"wichita falls, tx, usa"
"Bellows Falls, VT",-72.4439772,43.133411,"bellows falls, town of rockingham, vt 05101, usa"
"Roanoke, VA",-79.9449495,37.2709116,"roanoke, va, usa"
"Bellingham, WA",-122.4786854,48.7519112,"bellingham, wa, usa"
"Pullman, WA",-117.1817377,46.7297771,"pullman, wa 99163, usa"
"Waikiki Beach, HI",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa"
"Aguas Buenas, PR",-66.1061172,18.257041,"aguas buenas, 00703, puerto rico"
"San Juan, PR",-66.0593509,18.4153108,"san juan, puerto rico"
"Fayetteville, AK",-94.1579484,36.0618652,"fayetteville, ar, usa"
"Eureka Springs, AK",-93.7392889,36.4006499,"eureka springs, ar, usa"
"Fort Smith, AK",-94.4209646,35.3843722,"fort smith, ar, usa"
"Hot Springs, AK",-93.0546003,34.5077615,"hot springs, ar, usa"
"Little Rock, AK",-92.2880157,34.7444618,"little rock, ar, usa"
"Huntsville, AL",-86.5853155,34.7295497,"huntsville, al, usa"
"Willits, CA",-123.3555656,39.4096079,"willits, ca 95490, usa"
"Angels Camp, CA",-120.5385299,38.0677832,"angels camp, ca 95222, usa"
"Benecia, CA",-122.1585777,38.049365,"benicia, ca, usa"
"Culver City, CA",-118.3968001,34.0211416,"culver city, ca, usa"
"Guernewood Park, CA",-123.008418,38.4953686,"guernewood park, guerneville, ca 95446, usa"
"Hathaway Pines/Murphy's, CA",-120.3637277,38.186879,"hathaway pines, avery, ca 95247, usa"
"Hawthorne, CA",-118.3525748,33.9164032,"hawthorne, ca, usa"
"Isla Vista, CA",-119.8609718,34.4133292,"isla vista, ca, usa"
"Lake Tahoe, CA",-120.0323507,39.0968493,"lake tahoe, united states"
"Little River, CA",-123.7899217,39.2717465,"little river, ca, usa"
"West Hollywood, CA",-118.3703284,34.0907087,"west hollywood, ca, usa"
"Hollywood, CA",-118.3266146,34.0907315,"hollywood, los angeles, ca, usa"
"North Hollywood, CA",-118.3877732,34.1866635,"north hollywood, los angeles, ca, usa"
"Van Nuys, CA",-118.466222,34.2012166,"van nuys, los angeles, ca, usa"
"Studio City, CA",-118.3952727,34.1435864,"studio city, los angeles, ca, usa"
"Ocean Park Beach, CA",-119.4179324,36.778261,"california, usa"
"Santa Monica Beach, CA",-118.5017237,34.0129033,"santa monica state beach, california, usa"
"Venice Beach, CA",-118.4527302,33.994091,"venice, los angeles, ca, usa"
"Mendocino, CA",-123.7994591,39.3076744,"mendocino, ca 95460, usa"
"Menlo Park, CA",-122.1817252,37.4529598,"menlo park, ca, usa"
"Napa, CA",-122.286865,38.2975381,"napa, ca, usa"
"Pleasant Hill, CA",-122.0607963,37.9479786,"pleasant hill, ca, usa"
"Redondo Beach, CA",-118.3884078,33.8491816,"redondo beach, ca, usa"
"Port Costa, CA",-122.1833005,38.0463097,"port costa, ca 94569, usa"
"Forestville, CA",-122.8902721,38.4735237,"forestville, ca 95436, usa"
"Guerneville, CA",-122.9971772,38.5020923,"guerneville, ca 95446, usa"
"Monte Rio, CA",-123.0110775,38.4680756,"monte rio, ca, usa"
"San Bernardino, CA",-117.291869,34.1045589,"san bernardino, ca, usa"
"Santa Clara, CA",-121.9552356,37.3541079,"santa clara, ca, usa"
"Santa Anna, CA",-117.867653,33.7454725,"santa ana, ca, usa"
"Sonoma County, CA",-122.9888319,38.5779555,"sonoma county, ca, usa"
"Sonora, CA",-120.3821724,37.9829496,"sonora, ca 95370, usa"
"Stanford, CA",-122.1660756,37.424106,"stanford, ca, usa"
"Walnut Creek, CA",-122.0651819,37.9100783,"walnut creek, ca, usa"
"New Milford, CT",-73.4085463,41.5770433,"new milford, ct, usa"
"miami, FL",-80.1917902,25.7616798,"miami, fl, usa"
"Coconut Grove, FL",-80.2377186,25.7355248,"coconut grove, miami, fl, usa"
"Coral Gables, FL",-80.2635411,25.7491968,"coral gables, fl, usa"
"Dania, FL",-80.1439343,26.052311,"dania beach, fl, usa"
"Fort Myers, FL",-81.8605575,26.6409247,"fort myers, fl, usa"
"Fort Walton Beach, FL",-86.6170308,30.4200708,"fort walton beach, fl, usa"
"Gainesville, FL",-82.324998,29.6519563,"gainesville, fl, usa"
"Lakeland, FL",-81.9534956,28.042093,"lakeland, fl, usa"
"Medeira Beach, FL",-82.7973247,27.7980814,"madeira beach, fl, usa"
"Lake Worth, FL",-80.0684479,26.6167555,"lake worth beach, fl, usa"
"Punta Gorda, FL",-82.0453664,26.9297836,"punta gorda, fl, usa"
"St. Augustine, FL",-81.3139313,29.8921835,"st. augustine, fl, usa"
"Ybor City, FL",-82.4223063,27.9703121,"ybor city, tampa, fl, usa"
"Honolulu, HI",-157.8581401,21.3098845,"honolulu, hi, usa"
"Waikiki, HI",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa"
"Waterloo, IA",-92.3425775,42.492786,"waterloo, ia, usa"
"Aurora, IL",-88.3200715,41.7605849,"aurora, il, usa"
"Carbondale, IL",-89.2167501,37.7272727,"carbondale, il, usa"
"Dekalb, IL",-88.7499128,41.9295355,"dekalb, il, usa"
"Forest Park, IL",-87.81367,41.8794758,"forest park, il, usa"
"Evansville, IL",-89.9384406,38.0903289,"evansville, il 62242, usa"
"Oak Park, IL",-87.7795563,41.8799533,"oak park, il, usa"
"Joliet, IL",-88.0829698,41.5249512,"joliet, il, usa"
"Quincy, IL",-91.4098726,39.9356016,"quincy, il, usa"
"Muncie, IN",-85.3876714,40.1936877,"muncie, in, usa"
"Harper, KS",-98.0258945,37.2866863,"harper, ks 67058, usa"
"Hutchinson, KS",-97.9297743,38.0608445,"hutchinson, ks, usa"
"Lexington, KY",-84.5152662,38.0389091,"lexington, ky, usa"
"Paducah, KY",-88.5980283,37.0841709,"paducah, ky, usa"
"Houma, LA",-90.7195348,29.5957696,"houma, la, usa"
"Monroe, LA",-92.1193012,32.5093109,"monroe, la, usa"
"Allston, MA",-71.1328247,42.3555087,"allston, boston, ma, usa"
"Hyannis, MA",-70.2881124,41.6524911,"hyannis, barnstable, ma 02601, usa"
"Lancaster, MA",-71.6734538,42.4534026,"lancaster, ma, usa"
"Oak Bluffs, MA",-70.5678196,41.4555526,"oak bluffs, ma, usa"
"Pittsfield, MA",-73.2453824,42.4500845,"pittsfield, ma 01201, usa"
"Tyngsboro, MA",-71.4244224,42.6766696,"tyngsborough, ma, usa"
"Columbia, MD",-76.8610462,39.2037144,"columbia, md, usa"
"Gaithersburg, MD",-77.2016062,39.1439689,"gaithersburg, md, usa"
"Uxen Hill, MD",-76.6412712,39.0457549,"maryland, usa"
"Wheaton, MD",-77.0517746,39.0414899,"wheaton, wheaton-glenmont, md, usa"
"Old Town, ME",-68.6457141,44.934829,"old town, me 04468, usa"
"Holland, MI",-86.1089511,42.7893867,"holland, mi 49423, usa"
"Jackson, MI",-84.4013462,42.245869,"jackson, mi, usa"
"Harmonie Park, MI",-83.0462902,42.3362389,"harmonie park, randolph street, detroit, mi 48226, usa"
"Mt Clemens, MI",-82.8779754,42.5972563,"mt clemens, mi, usa"
"Muskegon, MI",-86.2483921,43.2341813,"muskegon, mi, usa"
"Pontiac, MI",-83.2910468,42.6389216,"pontiac, mi, usa"
"Traverse, MI",-85.6210036,44.7628849,"traverse city, mi, usa"
"Troy, MI",-83.1497751,42.6064095,"troy, mi, usa"
"Wyandotte, MI",-83.1499239,42.2142064,"wyandotte, mi, usa"
"Saulte Ste. Marie, MI",-84.3475876,46.4977115,"sault ste. marie, mi 49783, usa"
"Springfield, MO",-93.2922989,37.2089572,"springfield, mo, usa"
"Helena, MT",-112.0391057,46.5891452,"helena, mt, usa"
"Durham, NC",-78.9002077,35.9955684,"durham, nc, usa"
"Greenville, NC",-77.3752068,35.6115318,"greenville, nc, usa"
"Concord, NH",-71.5398156,43.2062206,"concord, nh, usa"
"Dover, NH",-70.8736698,43.1978624,"dover, nh 03820, usa"
"Contookook, NH",-71.7139655,43.2220234,"contoocook, hopkinton, nh 03229, usa"
"Lebanon, NH",-72.2517569,43.6422934,"lebanon, nh, usa"
"Littleton, NH",-71.7703013,44.3060969,"littleton, nh 03561, usa"
"Morris Township, NJ",-74.5184693,40.815459,"morris twp, nj, usa"
"Belleville, NJ",-74.152875,40.7873846,"belleville, nj, usa"
"Camden, NJ",-75.1164689,39.9425241,"camden, nj, usa"
"Cherry Hill, NJ",-75.0102047,39.9139124,"cherry hill township, nj, usa"
"Fort Lee, NJ",-73.9723174,40.8521052,"fort lee, nj, usa"
"Hackensack, NJ",-74.047778,40.887042,"hackensack, nj, usa"
"Guttenberg, NJ",-74.011313,40.7955592,"guttenberg, nj 07093, usa"
"Landisville, NJ",-74.938343,39.5251132,"landisville, buena, nj, usa"
"Perth Amboy, NJ",-74.2678615,40.5085909,"perth amboy, nj, usa"
"Princeton, NJ",-74.6571416,40.3503931,"princeton, nj, usa"
"Wallington, NJ",-74.109518,40.854631,"wallington, nj, usa"
"Willingboro, NJ",-74.8807662,40.0289026,"willingboro, nj, usa"
"Babylon, NY",-73.325737,40.6958436,"babylon, ny, usa"
"Amagansett, NY",-72.1436884,40.9737117,"amagansett, ny, usa"
"Bellmore, NY",-73.5270709,40.6687125,"bellmore, ny 11710, usa"
"Bayville, NY",-73.5620689,40.9106541,"bayville, ny 11709, usa"
"Binghamton, NY",-75.9116546,42.0971204,"binghamton, ny, usa"
"Copiaque, NY",-73.3998445,40.6814892,"copiague, ny, usa"
"East Hampton, NY",-72.1848009,40.9634335,"east hampton, ny 11937, usa"
"Deer Park, NY",-73.3292857,40.7617653,"deer park, ny, usa"
"Cherry Grove, NY",-73.0899622,40.6597917,"cherry grove, fire island, ny, usa"
"The Pines, NY",-74.2701836,42.0474248,"5327 ny-212, mt tremper, ny 12457, usa"
"Hicksville, NY",-73.5278997,40.7730789,"hicksville, ny, usa"
"Hempstead, NY",-73.6187615,40.7060923,"hempstead, ny 11550, usa"
"Floral Park, NY",-73.7048532,40.7237133,"floral park, ny 11001, usa"
"Islip, NY",-73.2105665,40.7297786,"islip, ny, usa"
"Huntington, NY",-73.425676,40.8681539,"huntington, ny, usa"
"Ithaca, NY",-76.5018807,42.4439614,"ithaca, ny, usa"
"Monroe, NY",-74.1868135,41.3306493,"monroe, ny 10950, usa"
"Lindenhurst, NY",-73.3734547,40.6867667,"lindenhurst, ny 11757, usa"
"Lake Ronkonkoma, NY",-73.1053707,40.8320984,"lake ronkonkoma, ny, usa"
"Nanuet, NY",-74.013473,41.0887073,"nanuet, ny, usa"
"Niagara Falls, NY",-79.0377388,43.0962143,"niagara falls, ny, usa"
"Nyack, NY",-73.9179146,41.0906519,"nyack, ny 10960, usa"
"Old Roslyn Village, NY",-73.6509622,40.7998227,"roslyn, ny, usa"
"Piermont, NY",-73.918192,41.0420414,"piermont, ny, usa"
"Plattsburg, NY",-73.4529124,44.6994873,"plattsburgh, ny, usa"
"Genessee, NY",-78.1564432,42.9837843,"genesee county, ny, usa"
"Sayville, NY",-73.0820556,40.7359317,"sayville, ny, usa"
"Seaford, NY",-73.4881809,40.6659344,"seaford, ny, usa"
"Suffern, NY",-74.1495889,41.1148179,"suffern, ny 10901, usa"
"Suffolk County, NY",-72.6151169,40.9848784,"suffolk county, ny, usa"
"The Hamptons, NY",-72.3547915,40.924616,"the hamptons, ny, usa"
"Troy, NY",-73.6917851,42.7284117,"troy, ny, usa"
"Westchester, NY",-73.7948516,41.1220194,"westchester county, ny, usa"
"West Wainscott, NY",-72.2476064,40.9476024,"wainscott, ny, usa"
"Wainscott, NY",-72.2476064,40.9476024,"wainscott, ny, usa"
"Woodstock, NY",-74.1181971,42.0409247,"woodstock, ny, usa"
"Cleveland Heights, OH",-81.556235,41.5200518,"cleveland heights, oh, usa"
"Hamilton, OH",-84.5587838,39.3988679,"hamilton, oh, usa"
"Fremont, OH",-83.1218634,41.3503303,"fremont, oh 43420, usa"
"Elyria, OH",-82.1076486,41.3683798,"elyria, oh 44035, usa"
"Mansfield, OH",-82.5140846,40.7585359,"mansfield, oh, usa"
"Oberlin, OH",-82.2173786,41.2939386,"oberlin, oh 44074, usa"
"Sandusky, OH",-82.7116821,41.4561754,"sandusky, oh 44870, usa"
"Hermiston, OR",-119.2894605,45.8404101,"hermiston, or, usa"
"Salem, OR",-123.0407496,44.9362411,"salem, or, usa"
"Sandy, OR",-122.2630704,45.3973141,"sandy, or, usa"
"Elizabeth, PA",-79.8897706,40.2692367,"elizabeth, pa 15037, usa"
"Greensburg, PA",-79.5389289,40.3014581,"greensburg, pa 15601, usa"
"Landisville, PA",-76.410349,40.0952865,"landisville, pa, usa"
"Marietta, PA",-76.5521882,40.0570411,"marietta, pa 17547, usa"
"Oakland, PA",-79.9584886,40.432093,"south oakland, pittsburgh, pa, usa"
"Penn Hills, PA",-79.8260578,40.4661428,"penn hills township, pa, usa"
"Reading, PA",-75.9214385,40.3369615,"reading, pa, usa"
"Schenley, PA",-79.6617143,40.6845096,"schenley, pa, usa"
"Scranton, PA",-75.661099,41.410314,"scranton, pa, usa"
"Smithfield, RI",-71.5495101,41.9220496,"smithfield, ri, usa"
"Greenville, SC",-82.4000158,34.8484984,"greenville, sc, usa"
"Sioux Falls, SD",-96.731265,43.5460223,"sioux falls, sd, usa"
"Chattanooga, TN",-85.3093995,35.0457984,"chattanooga, tn, usa"
"Johnson City, TN",-82.3425105,36.3206778,"johnson city, tn, usa"
"Beaumont, TX",-94.1265562,30.080174,"beaumont, tx, usa"
"McAllen, TX",-98.2300124,26.2034071,"mcallen, tx, usa"
"Odessa, TX",-102.3676431,31.8456816,"odessa, tx, usa"
"Clarksburg, VA",-80.3445341,39.2806451,"clarksburg, wv, usa"
"Winchester, VA",-78.1633341,39.1856597,"winchester, va 22601, usa"
"Ascutney Valley, VT",-72.4062772,43.4012001,"ascutney, weathersfield, vt, usa"
"Rutland, VT",-72.9726065,43.6106237,"rutland, vt 05701, usa"
"Bellevue, WA",-122.2015159,47.6101497,"bellevue, wa, usa"
"Whidbey Island, WA",-122.4395026,47.9982761,"whidbey island, washington, usa"
"Appleton, WI",-88.4071047,44.2622712,"appleton, wi, usa"
"Beloit, WI",-89.0317765,42.5083482,"beloit, wi 53511, usa"
"Menasha, WI",-88.4464973,44.2022084,"menasha, wi, usa"
"Kenosha, WI",-87.8241994,42.5840629,"kenosha, wi, usa"
"La Crosse, WI",-91.2519017,43.8137751,"la crosse, wi, usa"
"Superior, WI",-92.1040796,46.7207737,"superior, wi, usa"
"Clarksburg, WV",-80.3445341,39.2806451,"clarksburg, wv, usa"
"Huntington, WV",-82.4451746,38.4191481,"huntington, wv, usa"
"Parkersburg, WV",-81.5607464,39.2642138,"parkersburg, wv, usa"
"Nimitz, WV",-80.9600897,37.6462298,"nimitz, wv 25951, usa"
"Casper, WY",-106.2980824,42.848709,"casper, wy, usa"
"WY, United States",-107.2902839,43.0759678,"wyoming, usa"
"Condado, PR",-66.0716319,18.4560735,"condado, san juan, 00907, puerto rico"
"Santurce, PR",-66.0638803,18.4520767,"santurce, san juan, puerto rico"
"Aubrun, AL",-85.4799167,32.6082403,"auburn, al, usa"
"Tuscalloosa, AL",-87.5658722,33.21031,"tuscaloosa, al, usa"
"Huachuca, AZ",-110.3355321,31.6274496,"huachuca city, az 85616, usa"
"AZ, United States",-111.0937311,34.0489281,"arizona, usa"
"AR, United States",-91.8318334,35.20105,"arkansas, usa"
"Rubdoux, CA",-117.41762,33.9971988,"rubidoux, riverside, ca, usa"
"Nevada City, CA",-121.0160594,39.2615606,"nevada city, ca 95959, usa"
"El Sobrante, CA",-122.2952474,37.9771452,"el sobrante, ca, usa"
"CA, United States",-119.4179324,36.778261,"california, usa"
"Larkspur, CA",-122.5352539,37.9340915,"larkspur, ca, usa"
"Sherman Oaks, CA",-118.4486989,34.1509272,"sherman oaks, los angeles, ca, usa"
"Mountain View, CA",-122.0812304,37.3900264,"mountain view, ca, usa"
"Newport Beach, CA",-117.8738554,33.6041944,"newport beach, ca, usa"
"San Francsico, CA",-122.4194155,37.7749295,"san francisco, ca, usa"
"San Luis Obispo, CA",-120.6596156,35.2827524,"san luis obispo, ca, usa"
"Sunnyvale, CA",-122.0363496,37.36883,"sunnyvale, ca, usa"
"Vallejo, CA",-122.2566367,38.1040864,"vallejo, ca, usa"
"CO, United States",-105.7820674,39.5500507,"colorado, usa"
"Branford, CT",-72.8104708,41.2827123,"branford, ct, usa"
"New Bedford, CT",-70.9276657,41.6340613,"new bedford, ma, usa"
"Opa-Locka, FL",-80.2503271,25.9023168,"opa-locka, fl, usa"
"Coca, FL",-80.7419984,28.3861159,"cocoa, fl, usa"
"Fort Myers Beach, FL",-81.948145,26.4520248,"fort myers beach, fl 33931, usa"
"Gainseville, FL",-82.324998,29.6519563,"gainesville, fl, usa"
"Winter Park, FL",-81.3508787,28.5949767,"winter park, fl, usa"
"Antioch, IL",-88.0956396,42.4772418,"antioch, il 60002, usa"
"Streamwood, IL",-88.1784085,42.0255827,"streamwood, il, usa"
"Sioux City, IA",-96.4049408,42.4963416,"sioux city, ia, usa"
"Belfast, ME",-69.0064234,44.4259092,"belfast, me 04915, usa"
"Portsmouth, ME",-70.78821,43.0417715,"united states"
"Bar Harbor, ME",-68.2042989,44.3875617,"bar harbor, me, usa"
"Hagerstown, MD",-77.7199932,39.6417629,"hagerstown, md, usa"
"Oxon Hill, MD",-76.9897278,38.8033178,"oxon hill, md, usa"
"Chicopee, MA",-72.6078672,42.1487043,"chicopee, ma, usa"
"Greenfield, MA",-72.5994104,42.587915,"greenfield, ma 01301, usa"
"Plymouth, MA",-70.6672621,41.9584457,"plymouth, ma, usa"
"Salem, MA",-70.8954626,42.5197473,"salem, ma, usa"
"Plainwell, MI",-85.6489035,42.4400357,"plainwell, mi 49080, usa"
"South Haven, MI",-86.2736407,42.4030865,"south haven, mi 49090, usa"
"Traverse City, MI",-85.6210036,44.7628849,"traverse city, mi, usa"
"Salute Ste. Marie, MI",-84.3475876,46.4977115,"sault ste. marie, mi 49783, usa"
"Wyanotte, MI",-83.1499239,42.2142064,"wyandotte, mi, usa"
"Ashbury Park, NJ",-74.0118206,40.2203772,"asbury park, nj 07712, usa"
"Union, NJ",-74.2699775,40.6963917,"union, nj, usa"
"Passaic, NJ",-74.1288878,40.8566618,"passaic, nj, usa"
"Sayerville, NJ",-74.3138334,40.4648065,"sayreville, nj, usa"
"Kingston, NJ",-74.6134903,40.3753844,"kingston, south brunswick township, nj, usa"
"Lambertville, NJ",-74.9428462,40.3660877,"lambertville, nj 08530, usa"
"Bronx, NY",-73.8648268,40.8447819,"bronx, ny, usa"
"East Meadow, NY",-73.5590157,40.7139898,"east meadow, ny, usa"
"Smithtown, NY",-73.1954295,40.854906,"smithtown, ny, usa"
"Uniondale, NY",-73.5931669,40.700611,"uniondale, ny, usa"
"Broome County, NY",-75.8533954,42.1791865,"broome county, ny, usa"
"Bayshore, NY",-73.2453946,40.7250986,"bay shore, ny, usa"
"New York, NY",-74.0059728,40.7127753,"new york, ny, usa"
"Craryville, NY",-73.5827352,42.1748823,"craryville, copake, ny, usa"
"Oneonta, NY",-75.0637746,42.4528571,"oneonta, ny 13820, usa"
"North Hudson, NY",-73.7284641,43.9525575,"north hudson, ny 12855, usa"
"Selden, NY",-73.0356625,40.8664873,"selden, ny, usa"
"West Babylon, NY",-73.354287,40.718155,"west babylon, ny, usa"
"Oswego, NY",-76.5115511,43.4553133,"oswego, ny, usa"
"Valley Stream, NY",-73.7084645,40.6642699,"valley stream, ny, usa"
